#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_193326330.1	883066.HMPREF9233_00599	1.63e-61	189.0	2CDB6@1|root,33IA2@2|Bacteria,2IP8R@201174|Actinobacteria,4D65J@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326331.1	883066.HMPREF9233_00600	2.38e-56	176.0	2ASSR@1|root,31I7X@2|Bacteria,2H4YU@201174|Actinobacteria,4D7DQ@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326332.1	883066.HMPREF9233_00601	0.0	1053.0	COG4626@1|root,COG4626@2|Bacteria,2GM6F@201174|Actinobacteria,4D6XY@85005|Actinomycetales	201174|Actinobacteria	S	Phage Terminase	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
WP_193326333.1	191610.CATYP_01080	4.53e-284	780.0	COG4695@1|root,COG4695@2|Bacteria,2IE2H@201174|Actinobacteria,22R8A@1653|Corynebacteriaceae	201174|Actinobacteria	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
WP_193326334.1	883066.HMPREF9233_00603	2.45e-145	416.0	COG0740@1|root,COG0740@2|Bacteria,2IGS3@201174|Actinobacteria,4D30G@85005|Actinomycetales	201174|Actinobacteria	OU	Belongs to the peptidase S14 family	-	-	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease,Mu-like_Pro
WP_193326335.1	883066.HMPREF9233_00604	6.97e-254	701.0	COG4653@1|root,COG4653@2|Bacteria,2HZB6@201174|Actinobacteria,4D4HF@85005|Actinomycetales	201174|Actinobacteria	S	Phage major capsid protein, HK97 family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_capsid
WP_193326336.1	644284.Arch_1547	6.35e-56	176.0	2B963@1|root,322H6@2|Bacteria,2H53T@201174|Actinobacteria,4D5XN@85005|Actinomycetales	201174|Actinobacteria	S	Phage gp6-like head-tail connector protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_connect_1
WP_193326337.1	644284.Arch_1546	9.38e-54	170.0	COG5614@1|root,COG5614@2|Bacteria,2IQC3@201174|Actinobacteria,4D5VQ@85005|Actinomycetales	201174|Actinobacteria	S	Phage head-tail joining protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_H_T_join
WP_193326338.1	1111131.HMPREF1255_1467	7.25e-67	206.0	28PXU@1|root,2ZCHP@2|Bacteria,2IK1D@201174|Actinobacteria	201174|Actinobacteria	S	Bacteriophage HK97-gp10, putative tail-component	-	-	-	-	-	-	-	-	-	-	-	-	HK97-gp10_like
WP_193326339.1	1120945.ATUW01000001_gene1405	5.94e-55	174.0	29CFW@1|root,2ZZE9@2|Bacteria,2IMT2@201174|Actinobacteria,4D5SE@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326340.1	548479.HMPREF0573_11231	3.68e-116	335.0	2DBFS@1|root,2Z904@2|Bacteria,2ID4Z@201174|Actinobacteria,4D3C3@85005|Actinomycetales	201174|Actinobacteria	S	phage major tail protein, phi13 family	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326341.1	644284.Arch_1542	1.62e-64	199.0	2AEGM@1|root,314BS@2|Bacteria,2IPGK@201174|Actinobacteria,4D5KY@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326342.1	1224164.B843_03455	6.64e-68	208.0	2C94N@1|root,33BC5@2|Bacteria,2GS64@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	1.13.11.3	ko:K00448	ko00362,ko00624,ko01100,ko01120,ko01220,map00362,map00624,map01100,map01120,map01220	-	R01631,R03549	RC00388,RC00953	br01602,ko00000,ko00001,ko01000	-	-	-	-
WP_193326343.1	191610.CATYP_09590	4.31e-250	726.0	COG3941@1|root,COG5412@1|root,COG3941@2|Bacteria,COG5412@2|Bacteria,2H75F@201174|Actinobacteria,22N4W@1653|Corynebacteriaceae	201174|Actinobacteria	M	Tail protein	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326344.1	662755.CRES_1570	4.13e-107	315.0	COG4722@1|root,COG4722@2|Bacteria,2IBC6@201174|Actinobacteria,22Q4D@1653|Corynebacteriaceae	201174|Actinobacteria	S	phage tail	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326345.1	662755.CRES_0871	0.0	1163.0	COG4926@1|root,COG4926@2|Bacteria,2HMI4@201174|Actinobacteria,22M8N@1653|Corynebacteriaceae	201174|Actinobacteria	S	Prophage endopeptidase tail	-	-	-	-	-	-	-	-	-	-	-	-	Prophage_tail
WP_193326346.1	662755.CRES_0870	1.56e-74	226.0	2CK55@1|root,33IEZ@2|Bacteria,2H1T8@201174|Actinobacteria,22Q8R@1653|Corynebacteriaceae	201174|Actinobacteria	S	Protein of unknown function (DUF1617)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1617
WP_193326347.1	191610.CATYP_01005	7.39e-15	68.6	2AXVY@1|root,31PX7@2|Bacteria,2HS5A@201174|Actinobacteria,22QQK@1653|Corynebacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326348.1	191610.CATYP_01000	2.32e-82	246.0	COG4824@1|root,COG4824@2|Bacteria,2HMKG@201174|Actinobacteria,22Q50@1653|Corynebacteriaceae	201174|Actinobacteria	S	Bacteriophage holin family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_holin_4_1
WP_193326349.1	1120945.ATUW01000001_gene1394	6.39e-52	179.0	COG3023@1|root,COG3023@2|Bacteria,2GJ9M@201174|Actinobacteria,4D4PR@85005|Actinomycetales	201174|Actinobacteria	V	CW_7 repeat	-	-	-	-	-	-	-	-	-	-	-	-	Amidase_2,CW_7
WP_193326350.1	662755.CRES_1578	0.0	931.0	COG1961@1|root,COG1961@2|Bacteria,2GMAS@201174|Actinobacteria,22MQC@1653|Corynebacteriaceae	201174|Actinobacteria	L	Recombinase zinc beta ribbon domain	-	-	-	-	-	-	-	-	-	-	-	-	Recombinase,Resolvase,Zn_ribbon_recom
WP_193326352.1	489825.LYNGBM3L_63230	1.47e-85	270.0	COG1192@1|root,COG1192@2|Bacteria,1G2GG@1117|Cyanobacteria,1H9IU@1150|Oscillatoriales	1117|Cyanobacteria	D	CobQ CobB MinD ParA nucleotide binding domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_31
WP_193326353.1	1203568.HMPREF1484_00649	5.14e-132	384.0	COG1715@1|root,COG1715@2|Bacteria,2GP9K@201174|Actinobacteria,4FCZD@85020|Dermabacteraceae	201174|Actinobacteria	L	Restriction endonuclease	mrr	-	-	ko:K07448	-	-	-	-	ko00000,ko02048	-	-	-	Mrr_N,Mrr_cat
WP_193326354.1	1219581.HMPREF1628_07870	8.63e-212	596.0	COG3177@1|root,COG3177@2|Bacteria,2GN3K@201174|Actinobacteria,4D47N@85005|Actinomycetales	201174|Actinobacteria	S	Fic/DOC family	-	-	-	-	-	-	-	-	-	-	-	-	Fic,Fic_N
WP_193326357.1	883077.HMPREF9241_00935	2.66e-231	649.0	COG1252@1|root,COG1252@2|Bacteria,2GJFE@201174|Actinobacteria,4D3B8@85005|Actinomycetales	201174|Actinobacteria	C	Pyridine nucleotide-disulfide oxidoreductase	ndh	-	1.6.99.3	ko:K03885	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	-	Pyr_redox_2
WP_193326358.1	644284.Arch_1487	0.0	884.0	COG3119@1|root,COG3119@2|Bacteria,2GJ8H@201174|Actinobacteria,4D47I@85005|Actinomycetales	201174|Actinobacteria	P	Arylsulfatase	-	-	-	-	-	-	-	-	-	-	-	-	Sulfatase
WP_193326359.1	644284.Arch_1488	1.03e-187	527.0	COG1609@1|root,COG1609@2|Bacteria,2H23Y@201174|Actinobacteria,4D4YR@85005|Actinomycetales	201174|Actinobacteria	K	helix_turn _helix lactose operon repressor	-	-	-	-	-	-	-	-	-	-	-	-	LacI,Peripla_BP_3
WP_193326360.1	644284.Arch_1489	7.67e-294	806.0	COG0477@1|root,COG2814@2|Bacteria,2IBUQ@201174|Actinobacteria,4D7XQ@85005|Actinomycetales	201174|Actinobacteria	EGP	Major facilitator family protein	-	-	-	-	-	-	-	-	-	-	-	-	Sugar_tr
WP_193326361.1	644284.Arch_1490	2.78e-250	692.0	COG0641@1|root,COG0641@2|Bacteria,2HJI6@201174|Actinobacteria,4D3MC@85005|Actinomycetales	201174|Actinobacteria	C	anaerobic sulfatase maturase	-	-	-	ko:K06871	-	-	-	-	ko00000	-	-	-	Radical_SAM,SPASM
WP_193326362.1	644284.Arch_1491	1.74e-108	320.0	COG0730@1|root,COG0730@2|Bacteria,2I5VT@201174|Actinobacteria,4D5T1@85005|Actinomycetales	201174|Actinobacteria	S	membrane transporter protein	-	-	-	ko:K07090	-	-	-	-	ko00000	-	-	-	TauE
WP_193326365.1	521393.JH806634_gene2349	2.16e-98	302.0	COG0715@1|root,COG0715@2|Bacteria,2H0SV@201174|Actinobacteria,4D59H@85005|Actinomycetales	201174|Actinobacteria	P	Menaquinone biosynthesis	-	-	-	ko:K02051	-	M00188	-	-	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	-	NMT1,NMT1_2,Phosphonate-bd,VitK2_biosynth
WP_193326366.1	1227261.HMPREF0043_00831	2.63e-68	216.0	COG1116@1|root,COG1116@2|Bacteria,2H2QP@201174|Actinobacteria,4D3DC@85005|Actinomycetales	201174|Actinobacteria	P	ATPases associated with a variety of cellular activities	-	-	-	-	-	-	-	-	-	-	-	-	ABC_tran
WP_193326367.1	649743.HMPREF0972_01653	4.43e-105	313.0	COG0500@1|root,COG2226@2|Bacteria,2GJ06@201174|Actinobacteria,4D3CE@85005|Actinomycetales	201174|Actinobacteria	Q	Methyltransferase domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11,Methyltransf_25
WP_193326368.1	562973.HMPREF0059_02249	6.5e-115	346.0	COG2826@1|root,COG2826@2|Bacteria,2GMZX@201174|Actinobacteria,4D4B3@85005|Actinomycetales	201174|Actinobacteria	L	Transposase and inactivated derivatives IS30 family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_38,rve
WP_193326370.1	398513.BBNG_00396	0.0	1167.0	COG1196@1|root,COG3250@1|root,COG1196@2|Bacteria,COG3250@2|Bacteria,2GMAT@201174|Actinobacteria,4CYRA@85004|Bifidobacteriales	201174|Actinobacteria	G	Domain of unknown function (DUF4982)	-	-	3.2.1.23	ko:K01190	ko00052,ko00511,ko00600,ko01100,map00052,map00511,map00600,map01100	-	R01105,R01678,R03355,R04783,R06114	RC00049,RC00452	ko00000,ko00001,ko01000	-	-	-	Big_4,DUF4982,F5_F8_type_C,Glyco_hydro_2,Glyco_hydro_2_C,Glyco_hydro_2_N
WP_193326371.1	644284.Arch_0722	4.04e-230	680.0	COG3525@1|root,COG3525@2|Bacteria,2GK90@201174|Actinobacteria,4D4HX@85005|Actinomycetales	201174|Actinobacteria	G	Glycosyl hydrolase family 20, catalytic domain	-	-	3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110	-	GH20	-	Glyco_hydro_20,Glyco_hydro_20b
WP_193326374.1	1111131.HMPREF1255_0431	1.38e-76	231.0	COG0698@1|root,COG0698@2|Bacteria,2IIDQ@201174|Actinobacteria	201174|Actinobacteria	G	Ribose 5-phosphate isomerase	-	-	5.3.1.6	ko:K01808	ko00030,ko00051,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00051,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01056,R09030	RC00376,RC00434	ko00000,ko00001,ko00002,ko01000	-	-	-	LacAB_rpiB
WP_193326375.1	1123488.ATUF01000005_gene1468	2.18e-202	565.0	COG1063@1|root,COG1063@2|Bacteria,2GKC7@201174|Actinobacteria,4D3GN@85005|Actinomycetales	201174|Actinobacteria	E	L-threonine 3-dehydrogenase	tdh	-	-	-	-	-	-	-	-	-	-	-	ADH_N,ADH_zinc_N
WP_193326376.1	1123488.ATUF01000005_gene1469	6.63e-278	775.0	COG2376@1|root,COG2376@2|Bacteria,2GJV9@201174|Actinobacteria,4D3NM@85005|Actinomycetales	201174|Actinobacteria	G	Dihydroxyacetone kinase	dhaK2	GO:0003674,GO:0003824,GO:0005488,GO:0005975,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009056,GO:0009743,GO:0009758,GO:0009987,GO:0010033,GO:0016052,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0019200,GO:0030246,GO:0042221,GO:0044237,GO:0044238,GO:0044262,GO:0046835,GO:0050896,GO:0051716,GO:0070887,GO:0071310,GO:0071322,GO:0071704,GO:1901575,GO:1901700,GO:1901701	2.7.1.121,2.7.1.209,2.7.1.28,2.7.1.29,4.6.1.15	ko:K00863,ko:K05878,ko:K20901	ko00051,ko00561,ko00680,ko01100,ko01120,ko01200,ko04622,map00051,map00561,map00680,map01100,map01120,map01200,map04622	M00344	R01011,R01012,R01059,R11460	RC00002,RC00015,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Dak1,Dak2
WP_193326378.1	649743.HMPREF0972_00816	1.15e-275	768.0	COG1069@1|root,COG1069@2|Bacteria,2H531@201174|Actinobacteria,4D49N@85005|Actinomycetales	201174|Actinobacteria	G	Belongs to the ribulokinase family	araB	-	2.7.1.16	ko:K00853	ko00040,ko01100,map00040,map01100	-	R01526,R02439	RC00002,RC00538	ko00000,ko00001,ko01000	-	-	-	FGGY_C,FGGY_N
WP_193326379.1	883069.HMPREF9238_00860	6.1e-229	642.0	COG0371@1|root,COG0371@2|Bacteria,2HK9E@201174|Actinobacteria,4D4UG@85005|Actinomycetales	201174|Actinobacteria	C	Iron-containing alcohol dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	Fe-ADH_2
WP_193326381.1	649743.HMPREF0972_00814	4.15e-312	859.0	COG1069@1|root,COG1069@2|Bacteria,2I41D@201174|Actinobacteria,4D3G6@85005|Actinomycetales	201174|Actinobacteria	G	FGGY family of carbohydrate kinases, N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	FGGY_C,FGGY_N
WP_193326382.1	649743.HMPREF0972_00813	9.48e-161	456.0	COG0647@1|root,COG0647@2|Bacteria,2IBHB@201174|Actinobacteria,4D4G5@85005|Actinomycetales	201174|Actinobacteria	G	Haloacid dehalogenase-like hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_6,Hydrolase_like
WP_193326383.1	42256.RradSPS_3019	8.21e-65	214.0	arCOG04584@1|root,2ZYP7@2|Bacteria,2IBQ6@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326384.1	644284.Arch_1733	1.2e-100	305.0	COG2390@1|root,COG2390@2|Bacteria,2GMIM@201174|Actinobacteria,4D3T3@85005|Actinomycetales	201174|Actinobacteria	K	Regulator	deoR	-	-	ko:K05346	-	-	-	-	ko00000,ko03000	-	-	-	HTH_23,MarR_2,Sigma70_r4,Sigma70_r4_2,Sugar-bind
WP_193326385.1	644284.Arch_1731	1.15e-241	674.0	COG0738@1|root,COG0738@2|Bacteria,2GJ5D@201174|Actinobacteria,4D3U0@85005|Actinomycetales	201174|Actinobacteria	G	L-fucose H symporter permease	fucP	-	-	ko:K02429	-	-	-	-	ko00000,ko02000	2.A.1.7	-	-	MFS_1
WP_193326386.1	644284.Arch_1730	2.23e-177	501.0	28JDC@1|root,2Z97R@2|Bacteria,2ID42@201174|Actinobacteria,4D5AT@85005|Actinomycetales	201174|Actinobacteria	S	Domain of unknown function (DUF4432)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4432
WP_193326387.1	644284.Arch_1729	1.74e-153	438.0	COG0524@1|root,COG0524@2|Bacteria,2I04R@201174|Actinobacteria,4D3ZP@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the phosphorylation of ribose at O-5 in a reaction requiring ATP and magnesium. The resulting D-ribose-5- phosphate can then be used either for sythesis of nucleotides, histidine, and tryptophan, or as a component of the pentose phosphate pathway	rbsK	-	2.7.1.15	ko:K00852	ko00030,map00030	-	R01051,R02750	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PfkB
WP_193326388.1	644284.Arch_0227	0.0	1516.0	COG0542@1|root,COG0542@2|Bacteria,2GJ77@201174|Actinobacteria,4D3Q7@85005|Actinomycetales	201174|Actinobacteria	O	ATPase family associated with various cellular activities (AAA)	clpC	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006457,GO:0008150,GO:0009987,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030312,GO:0040007,GO:0042802,GO:0042803,GO:0044183,GO:0044424,GO:0044444,GO:0044464,GO:0046983,GO:0071944	-	ko:K03696	ko01100,map01100	-	-	-	ko00000,ko03110	-	-	-	AAA,AAA_2,ClpB_D2-small,Clp_N,UVR
WP_193326389.1	649743.HMPREF0972_00804	3.4e-67	207.0	COG1490@1|root,COG1490@2|Bacteria,2IKVR@201174|Actinobacteria,4D62Q@85005|Actinomycetales	201174|Actinobacteria	J	rejects L-amino acids rather than detecting D-amino acids in the active site. By recycling D-aminoacyl-tRNA to D-amino acids and free tRNA molecules, this enzyme counteracts the toxicity associated with the formation of D-aminoacyl-tRNA entities in vivo and helps enforce protein L-homochirality	dtd	GO:0002161,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006399,GO:0006450,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0034641,GO:0034660,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0051499,GO:0051500,GO:0052689,GO:0065007,GO:0065008,GO:0071704,GO:0090304,GO:0106074,GO:0140098,GO:0140101,GO:1901360	-	ko:K07560	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Tyr_Deacylase
WP_193326390.1	1227261.HMPREF0043_01101	3.85e-15	73.2	2AT2J@1|root,31IIJ@2|Bacteria,2HN0C@201174|Actinobacteria,4D7T4@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF2516
WP_193326391.1	644284.Arch_0225	1.79e-110	335.0	COG0354@1|root,COG0354@2|Bacteria,2GKP0@201174|Actinobacteria,4D31P@85005|Actinomycetales	201174|Actinobacteria	S	Belongs to the GcvT family	ygfZ	-	-	ko:K06980	-	-	-	-	ko00000,ko03016	-	-	-	GCV_T,GCV_T_C
WP_193326393.1	644284.Arch_0224	6.45e-92	275.0	COG4044@1|root,COG4044@2|Bacteria,2GKGF@201174|Actinobacteria,4D3RT@85005|Actinomycetales	201174|Actinobacteria	S	Domain of unknown function (DUF1794)	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	DUF1794
WP_193326395.1	1219585.HMPREF1631_04805	1.22e-54	180.0	COG1392@1|root,COG1392@2|Bacteria,2GJME@201174|Actinobacteria,4D400@85005|Actinomycetales	201174|Actinobacteria	P	phosphate transport regulator	-	-	-	ko:K07220	-	-	-	-	ko00000	-	-	-	PhoU_div
WP_193326396.1	644284.Arch_0219	6.8e-161	459.0	COG0306@1|root,COG0306@2|Bacteria,2GJHK@201174|Actinobacteria,4D4KA@85005|Actinomycetales	201174|Actinobacteria	P	phosphate transporter	pitH	-	-	ko:K03306	-	-	-	-	ko00000	2.A.20	-	-	PHO4
WP_193326397.1	883067.HMPREF9237_00629	4.22e-154	436.0	COG1117@1|root,COG1117@2|Bacteria,2GJQ3@201174|Actinobacteria,4D3QI@85005|Actinomycetales	201174|Actinobacteria	P	Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system	pstB	-	3.6.3.27	ko:K02036	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.7	-	-	ABC_tran
WP_193326398.1	644284.Arch_0217	3.69e-128	376.0	COG0581@1|root,COG0581@2|Bacteria,2I2F2@201174|Actinobacteria,4D4N4@85005|Actinomycetales	201174|Actinobacteria	P	Phosphate transport system permease protein PstA	pstA	-	-	ko:K02038	ko02010,map02010	M00222	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.7	-	-	BPD_transp_1
WP_193326399.1	1284679.HMPREF1626_06730	4.94e-99	302.0	COG0494@1|root,COG0494@2|Bacteria,2GNRV@201174|Actinobacteria,4D4EC@85005|Actinomycetales	201174|Actinobacteria	L	Hydrolase, NUDIX family	mutT	-	3.6.1.55	ko:K03574	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	His_Phos_1,NUDIX
WP_193326400.1	1219585.HMPREF1631_04815	1.14e-78	241.0	28MMU@1|root,2ZAXG@2|Bacteria,2HAD5@201174|Actinobacteria,4D43N@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326401.1	644284.Arch_0213	1.55e-86	268.0	COG5006@1|root,COG5006@2|Bacteria,2GJKB@201174|Actinobacteria,4D3J9@85005|Actinomycetales	201174|Actinobacteria	S	membrane	-	-	-	ko:K11939	-	-	-	-	ko00000,ko02000	2.A.7.3.6	-	-	EamA
WP_193326404.1	644284.Arch_0210	6.82e-136	410.0	COG0668@1|root,COG0668@2|Bacteria,2GJ51@201174|Actinobacteria,4D3A1@85005|Actinomycetales	201174|Actinobacteria	M	Transporter, small conductance mechanosensitive ion channel MscS family protein	mscS	-	-	-	-	-	-	-	-	-	-	-	MS_channel
WP_193326405.1	1227261.HMPREF0043_02266	5.89e-127	380.0	COG3919@1|root,COG3919@2|Bacteria,2GM4D@201174|Actinobacteria,4D3ET@85005|Actinomycetales	201174|Actinobacteria	S	Psort location Cytoplasmic, score	-	-	6.3.1.12	ko:K17810	-	-	-	-	ko00000,ko01000	-	-	-	CPSase_L_D2
WP_193326406.1	904314.SEVCU012_0279	1.84e-13	80.1	COG2348@1|root,COG2348@2|Bacteria,1VSXN@1239|Firmicutes,4HV1U@91061|Bacilli,4GY7R@90964|Staphylococcaceae	91061|Bacilli	V	protein involved in methicillin resistance	-	-	-	-	-	-	-	-	-	-	-	-	FemAB
WP_193326407.1	1229783.C273_02528	2.98e-21	103.0	COG2348@1|root,COG2348@2|Bacteria,1VSXN@1239|Firmicutes,4HV1U@91061|Bacilli,4GY7R@90964|Staphylococcaceae	91061|Bacilli	V	protein involved in methicillin resistance	fmhA	-	-	-	-	-	-	-	-	-	-	-	FemAB
WP_193326408.1	644284.Arch_0164	9.81e-127	373.0	COG2348@1|root,COG2348@2|Bacteria,2HKQY@201174|Actinobacteria,4D5JF@85005|Actinomycetales	201174|Actinobacteria	V	Acetyltransferase (GNAT) domain	-	-	2.3.2.10	ko:K05363	ko00550,ko01100,map00550,map01100	-	R08779	RC00055,RC00096	ko00000,ko00001,ko01000,ko01011	-	-	-	FemAB
WP_193326409.1	1227261.HMPREF0043_02267	3.14e-178	526.0	COG0728@1|root,COG0728@2|Bacteria,2GKN0@201174|Actinobacteria,4D3E5@85005|Actinomycetales	201174|Actinobacteria	NU	Integral membrane protein MviN	mviN	GO:0003674,GO:0005215,GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006855,GO:0008150,GO:0015238,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0042221,GO:0042493,GO:0042891,GO:0042895,GO:0044425,GO:0044459,GO:0044464,GO:0046677,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944	-	ko:K03980	-	-	-	-	ko00000,ko01011,ko02000	2.A.66.4	-	-	MVIN
WP_193326410.1	644284.Arch_1453	4.22e-139	403.0	COG0039@1|root,COG0039@2|Bacteria,2GN5S@201174|Actinobacteria,4D72Z@85005|Actinomycetales	201174|Actinobacteria	C	lactate/malate dehydrogenase, alpha/beta C-terminal domain	ldh	-	1.1.1.27,1.1.1.37	ko:K00016,ko:K00024	ko00010,ko00020,ko00270,ko00620,ko00630,ko00640,ko00680,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko04922,map00010,map00020,map00270,map00620,map00630,map00640,map00680,map00710,map00720,map01100,map01110,map01120,map01130,map01200,map04922	M00009,M00011,M00012,M00168,M00173,M00346,M00374,M00620,M00740	R00342,R00703,R01000,R03104,R07136	RC00031,RC00044	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Ldh_1_C,Ldh_1_N
WP_193326411.1	1224164.B843_11670	1.15e-162	479.0	COG0477@1|root,COG0477@2|Bacteria,2GIUM@201174|Actinobacteria,22JHT@1653|Corynebacteriaceae	201174|Actinobacteria	EGP	the major facilitator superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_193326412.1	767029.HMPREF9154_3176	1.77e-16	82.4	COG1309@1|root,COG1309@2|Bacteria,2I188@201174|Actinobacteria,4DQZT@85009|Propionibacteriales	201174|Actinobacteria	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193326413.1	1095772.CAHH01000015_gene1071	3.2e-112	335.0	COG3764@1|root,COG3764@2|Bacteria,2GNWT@201174|Actinobacteria	201174|Actinobacteria	M	Sortase (surface protein transpeptidase)	-	-	3.4.22.70	ko:K07284	-	-	-	-	ko00000,ko01000,ko01002,ko01011	-	-	-	Sortase
WP_193326414.1	1095772.CAHH01000015_gene1072	1.45e-89	288.0	COG4932@1|root,COG4932@2|Bacteria,2IEPV@201174|Actinobacteria	201174|Actinobacteria	M	domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Gram_pos_anchor
WP_193326417.1	644284.Arch_0208	1.11e-31	117.0	2ETGK@1|root,33M0G@2|Bacteria,2HKYM@201174|Actinobacteria,4D625@85005|Actinomycetales	201174|Actinobacteria	S	Putative Actinobacterial Holin-X, holin superfamily III	-	-	-	-	-	-	-	-	-	-	-	-	Phage_holin_3_6
WP_193326418.1	649743.HMPREF0972_00749	2.61e-13	67.8	2ASDM@1|root,31HT3@2|Bacteria,2HMBV@201174|Actinobacteria,4D6QY@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3618)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3618
WP_193326419.1	644284.Arch_0206	3.52e-23	89.7	COG2452@1|root,COG2452@2|Bacteria,2GQJ9@201174|Actinobacteria	201174|Actinobacteria	L	TIGRFAM DNA binding domain protein, excisionase family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_17
WP_193326420.1	649743.HMPREF0972_00748	1.07e-24	94.4	2EGRW@1|root,33AI2@2|Bacteria,2HMEB@201174|Actinobacteria,4D6VE@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3073)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3073
