#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_049618876.1	883066.HMPREF9233_01339	0.0	875.0	COG0519@1|root,COG0519@2|Bacteria,2GM09@201174|Actinobacteria,4D3A6@85005|Actinomycetales	201174|Actinobacteria	F	Catalyzes the synthesis of GMP from XMP	guaA	GO:0003674,GO:0003824,GO:0003921,GO:0003922,GO:0005575,GO:0005618,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030312,GO:0034404,GO:0034641,GO:0034654,GO:0040007,GO:0042278,GO:0042451,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046037,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase,GMP_synt_C,NAD_synthase
WP_049618877.1	883066.HMPREF9233_01338	3.33e-302	834.0	COG0280@1|root,COG0857@1|root,COG0280@2|Bacteria,COG0857@2|Bacteria,2GJ5U@201174|Actinobacteria,4D3C0@85005|Actinomycetales	201174|Actinobacteria	C	phosphate acetyltransferase	pta	GO:0005575,GO:0005576	2.3.1.8	ko:K13788	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00230,R00921	RC00004,RC02746,RC02816	ko00000,ko00001,ko00002,ko01000	-	-	-	AAA_26,DRTGG,PTA_PTB
WP_049618878.1	883066.HMPREF9233_01334	0.0	928.0	COG4770@1|root,COG4770@2|Bacteria,2GIZP@201174|Actinobacteria,4D38Q@85005|Actinomycetales	201174|Actinobacteria	I	Psort location Cytoplasmic, score	accBC3	-	6.3.4.14,6.4.1.2,6.4.1.3	ko:K11263	ko00061,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00741	R00742,R01859,R04385	RC00040,RC00097,RC00253,RC00367,RC00609	ko00000,ko00001,ko00002,ko01000	-	-	-	Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2
WP_049618879.1	883066.HMPREF9233_01333	4.26e-246	694.0	COG1984@1|root,COG2049@1|root,COG1984@2|Bacteria,COG2049@2|Bacteria,2GITH@201174|Actinobacteria	201174|Actinobacteria	E	allophanate hydrolase subunit 2	-	-	-	-	-	-	-	-	-	-	-	-	CT_A_B,CT_C_D
WP_049618880.1	1120933.ATUY01000007_gene589	2.59e-140	403.0	COG4336@1|root,COG4336@2|Bacteria,2GMIU@201174|Actinobacteria	201174|Actinobacteria	S	Belongs to the D-glutamate cyclase family	-	-	-	-	-	-	-	-	-	-	-	-	DUF1445
WP_049618881.1	883066.HMPREF9233_01331	1.19e-126	366.0	COG1540@1|root,COG1540@2|Bacteria,2GJA1@201174|Actinobacteria	201174|Actinobacteria	S	Belongs to the UPF0271 (lamB) family	ycsF	-	-	ko:K07160	-	-	-	-	ko00000	-	-	-	LamB_YcsF
WP_049618882.1	883066.HMPREF9233_01330	3.61e-235	655.0	COG1914@1|root,COG1914@2|Bacteria,2GJQQ@201174|Actinobacteria	201174|Actinobacteria	P	Mn2 and Fe2 transporters of the NRAMP family	-	-	-	-	-	-	-	-	-	-	-	-	Nramp
WP_049618883.1	883066.HMPREF9233_01329	2.01e-95	292.0	COG2025@1|root,COG2025@2|Bacteria,2GJWH@201174|Actinobacteria,4D4X0@85005|Actinomycetales	201174|Actinobacteria	C	Electron transfer flavoprotein	etfA	-	-	ko:K03522	-	-	-	-	ko00000,ko04147	-	-	-	ETF,ETF_alpha,Fer4
WP_049618884.1	883066.HMPREF9233_01328	3.29e-106	315.0	COG2086@1|root,COG2086@2|Bacteria	2|Bacteria	C	electron transfer activity	-	-	-	ko:K03521	-	-	-	-	ko00000	-	-	-	ETF,ETF_alpha
WP_049618885.1	1227261.HMPREF0043_01392	1.55e-15	74.7	2DHPE@1|root,300GY@2|Bacteria,2HMTC@201174|Actinobacteria,4D7I3@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_049618886.1	883066.HMPREF9233_01326	0.0	963.0	COG0591@1|root,COG0591@2|Bacteria,2GKPW@201174|Actinobacteria,4D4BZ@85005|Actinomycetales	201174|Actinobacteria	E	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	sglT	-	-	ko:K03307	-	-	-	-	ko00000	2.A.21	-	-	SSF
WP_049618887.1	1227261.HMPREF0043_01761	7.94e-81	250.0	COG1131@1|root,COG1131@2|Bacteria,2GRE8@201174|Actinobacteria,4D4XG@85005|Actinomycetales	201174|Actinobacteria	V	ATPases associated with a variety of cellular activities	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	AAA_21,ABC_tran
WP_049618889.1	883066.HMPREF9233_01323	1.81e-215	601.0	COG0686@1|root,COG0686@2|Bacteria,2GJ6G@201174|Actinobacteria,4D8AJ@85005|Actinomycetales	201174|Actinobacteria	E	Alanine dehydrogenase/PNT, N-terminal domain	ald	-	1.4.1.1	ko:K00259	ko00250,ko00430,ko01100,map00250,map00430,map01100	-	R00396	RC00008	ko00000,ko00001,ko01000	-	-	-	AlaDh_PNT_C,AlaDh_PNT_N
WP_049618890.1	883066.HMPREF9233_01322	1.67e-267	762.0	COG0171@1|root,COG0388@1|root,COG0171@2|Bacteria,COG0388@2|Bacteria,2H2H9@201174|Actinobacteria,4D38U@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses L-glutamine as a nitrogen source	nadE	GO:0003674,GO:0003824,GO:0003952,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008795,GO:0009058,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016020,GO:0016874,GO:0016879,GO:0016880,GO:0016884,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0030312,GO:0034641,GO:0034654,GO:0040007,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046496,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.5.1	ko:K01950	ko00760,ko01100,map00760,map01100	M00115	R00257	RC00010,RC00100	ko00000,ko00001,ko00002,ko01000	-	-	-	CN_hydrolase,NAD_synthase
WP_049618891.1	883066.HMPREF9233_01321	3.72e-61	191.0	COG0454@1|root,COG0456@2|Bacteria,2IMVD@201174|Actinobacteria,4D5W9@85005|Actinomycetales	201174|Actinobacteria	K	(GNAT) family	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1
WP_049618892.1	883066.HMPREF9233_01320	9.62e-223	619.0	COG0516@1|root,COG0516@2|Bacteria,2GKVS@201174|Actinobacteria,4D3ST@85005|Actinomycetales	201174|Actinobacteria	F	IMP dehydrogenase	guaB3	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006183,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009163,GO:0009165,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016020,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034404,GO:0034641,GO:0034654,GO:0042278,GO:0042451,GO:0042455,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046039,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	1.1.1.205	ko:K00088	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	M00050	R01130,R08240	RC00143,RC02207	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	IMPDH
WP_049618899.1	883066.HMPREF9233_01337	4.69e-249	687.0	COG0282@1|root,COG0282@2|Bacteria,2GJAW@201174|Actinobacteria,4D46P@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the formation of acetyl phosphate from acetate and ATP. Can also catalyze the reverse reaction	ackA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.7.2.1	ko:K00925	ko00430,ko00620,ko00640,ko00680,ko00720,ko01100,ko01120,ko01200,map00430,map00620,map00640,map00680,map00720,map01100,map01120,map01200	M00357,M00579	R00315,R01353	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv0409	Acetate_kinase
WP_049618901.1	1227261.HMPREF0043_01760	1.99e-42	144.0	COG1725@1|root,COG1725@2|Bacteria,2IQKP@201174|Actinobacteria,4D6A8@85005|Actinomycetales	201174|Actinobacteria	K	Transcriptional regulator	gntR	-	-	-	-	-	-	-	-	-	-	-	GntR
WP_049618904.1	521393.JH806632_gene765	6.64e-87	265.0	COG1121@1|root,COG1121@2|Bacteria,2GN95@201174|Actinobacteria,4D4QH@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter, ATP-binding protein	troB	-	3.6.3.35	ko:K09820,ko:K11710,ko:K19973	ko02010,map02010	M00243,M00319,M00792	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.15,3.A.1.15.15	-	-	ABC_tran
WP_049618905.1	883066.HMPREF9233_00949	6.43e-140	405.0	COG0803@1|root,COG0803@2|Bacteria,2GMHB@201174|Actinobacteria,4D492@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter substrate-binding protein	troA	-	-	ko:K11707	ko02010,map02010	M00319	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15	-	-	ZnuA
WP_049618906.1	883066.HMPREF9233_00996	1.24e-19	80.5	2AT05@1|root,31IFZ@2|Bacteria,2HMXS@201174|Actinobacteria,4D7PV@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF4244)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4244
WP_049618911.1	883066.HMPREF9233_01005	8.85e-191	550.0	COG0596@1|root,COG0596@2|Bacteria,2GJYS@201174|Actinobacteria,4D39E@85005|Actinomycetales	201174|Actinobacteria	M	TAP-like protein	slpD	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_4
WP_049618913.1	562973.HMPREF0059_02233	1.5e-22	92.0	COG2826@1|root,COG2826@2|Bacteria,2GMZX@201174|Actinobacteria,4D4B3@85005|Actinomycetales	201174|Actinobacteria	L	Transposase and inactivated derivatives IS30 family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_38,rve
WP_049618915.1	1437609.BCAL_0626	3.28e-35	140.0	COG0577@1|root,COG0577@2|Bacteria,2GJTZ@201174|Actinobacteria,4CZIE@85004|Bifidobacteriales	201174|Actinobacteria	MV	MacB-like periplasmic core domain	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD
WP_049618919.1	883066.HMPREF9233_01001	0.0	1406.0	COG0550@1|root,COG0550@2|Bacteria,2GJU7@201174|Actinobacteria,4D3QJ@85005|Actinomycetales	201174|Actinobacteria	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	topA	GO:0000287,GO:0003674,GO:0003824,GO:0003916,GO:0003917,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0009892,GO:0010605,GO:0016020,GO:0016853,GO:0019219,GO:0019222,GO:0030312,GO:0031323,GO:0031324,GO:0032069,GO:0032074,GO:0040007,GO:0043086,GO:0043167,GO:0043169,GO:0044092,GO:0044424,GO:0044444,GO:0044464,GO:0045934,GO:0046872,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051336,GO:0051346,GO:0060255,GO:0060700,GO:0060701,GO:0065007,GO:0065009,GO:0071944,GO:0080090,GO:0140097	5.99.1.2	ko:K03168	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	Topoisom_bac,Toprim,Toprim_C_rpt
WP_049618921.1	644284.Arch_0091	2.68e-114	337.0	COG2801@1|root,COG2963@1|root,COG2801@2|Bacteria,COG2963@2|Bacteria,2HBU8@201174|Actinobacteria,4D3X1@85005|Actinomycetales	201174|Actinobacteria	L	PFAM Integrase core domain	-	-	-	ko:K07497	-	-	-	-	ko00000	-	-	-	HTH_21,rve,rve_3
WP_049618923.1	644284.Arch_0785	5.73e-49	157.0	COG2963@1|root,COG2963@2|Bacteria,2IMG6@201174|Actinobacteria,4D84Q@85005|Actinomycetales	201174|Actinobacteria	L	PFAM transposase IS3 IS911 family protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_Tnp_1
WP_049618924.1	883067.HMPREF9237_00814	2e-42	142.0	2B93V@1|root,322ER@2|Bacteria,2H6T8@201174|Actinobacteria,4D7D7@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_049618925.1	1219581.HMPREF1628_05065	4.03e-82	251.0	COG2186@1|root,COG2186@2|Bacteria,2IBVY@201174|Actinobacteria,4D5AY@85005|Actinomycetales	201174|Actinobacteria	K	FCD	dgoR	-	-	ko:K05799	-	-	-	-	ko00000,ko03000	-	-	-	FCD,GntR
WP_049618926.1	1219581.HMPREF1628_05060	3.16e-218	616.0	COG3395@1|root,COG3395@2|Bacteria,2HYP6@201174|Actinobacteria,4D466@85005|Actinomycetales	201174|Actinobacteria	S	Putative nucleotide-binding of sugar-metabolising enzyme	-	-	-	-	-	-	-	-	-	-	-	-	DUF1357_C,DUF1537
WP_049618927.1	1219581.HMPREF1628_05055	3.36e-131	381.0	COG2084@1|root,COG2084@2|Bacteria,2GNB0@201174|Actinobacteria,4D4J7@85005|Actinomycetales	201174|Actinobacteria	I	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	-	-	1.1.1.31,1.1.1.411	ko:K00020,ko:K08319	ko00280,ko01100,map00280,map01100	-	R05066	RC00099	ko00000,ko00001,ko01000	-	-	-	NAD_binding_11,NAD_binding_2
WP_049618929.1	883066.HMPREF9233_00913	9.82e-199	562.0	COG4214@1|root,COG4214@2|Bacteria,2GJAH@201174|Actinobacteria,4D49X@85005|Actinomycetales	201174|Actinobacteria	G	Branched-chain amino acid transport system / permease component	-	-	-	ko:K10547	ko02010,map02010	M00216	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.2.5	-	-	BPD_transp_2
WP_049618930.1	883066.HMPREF9233_00912	1.15e-309	851.0	COG1129@1|root,COG1129@2|Bacteria,2GJ3F@201174|Actinobacteria,4D3A8@85005|Actinomycetales	201174|Actinobacteria	G	cog cog1129	araG	-	3.6.3.17	ko:K10548	ko02010,map02010	M00216	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.2.5	-	-	ABC_tran
WP_049618932.1	883066.HMPREF9233_00910	4.2e-288	791.0	COG2115@1|root,COG2115@2|Bacteria,2GJCA@201174|Actinobacteria,4D3H1@85005|Actinomycetales	201174|Actinobacteria	G	xylose isomerase	xylA	-	5.3.1.5	ko:K01805	ko00040,ko00051,ko01100,map00040,map00051,map01100	-	R00878,R01432	RC00376,RC00516	ko00000,ko00001,ko01000	-	-	-	AP_endonuc_2
WP_049618935.1	33876.JNXY01000015_gene7503	6.46e-44	152.0	COG0800@1|root,COG0800@2|Bacteria,2GNC0@201174|Actinobacteria,4DEV6@85008|Micromonosporales	201174|Actinobacteria	G	KDPG and KHG aldolase	-	-	4.1.2.14,4.1.3.42	ko:K01625	ko00030,ko00630,ko01100,ko01120,ko01200,map00030,map00630,map01100,map01120,map01200	M00008,M00061,M00308,M00631	R00470,R05605	RC00307,RC00308,RC00435	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldolase
WP_049618936.1	1123023.JIAI01000001_gene6668	3.37e-181	525.0	COG3333@1|root,COG3333@2|Bacteria,2ICF3@201174|Actinobacteria,4DXD5@85010|Pseudonocardiales	201174|Actinobacteria	S	Tripartite tricarboxylate transporter TctA family	-	-	-	-	-	-	-	-	-	-	-	-	TctA
WP_049618939.1	1144319.PMI16_03380	1.57e-11	72.0	COG0583@1|root,COG0583@2|Bacteria,1R4QT@1224|Proteobacteria,2VI4T@28216|Betaproteobacteria,47314@75682|Oxalobacteraceae	28216|Betaproteobacteria	K	PFAM Bacterial regulatory helix-turn-helix protein, lysR family, LysR substrate binding domain	-	-	-	ko:K21645	-	-	-	-	ko00000,ko03000	-	-	-	HTH_1,LysR_substrate
WP_049618940.1	644284.Arch_0785	2.33e-48	155.0	COG2963@1|root,COG2963@2|Bacteria,2IMG6@201174|Actinobacteria,4D84Q@85005|Actinomycetales	201174|Actinobacteria	L	PFAM transposase IS3 IS911 family protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_Tnp_1
WP_049618945.1	883066.HMPREF9233_01204	9.85e-68	214.0	COG5640@1|root,COG5640@2|Bacteria	2|Bacteria	O	serine-type endopeptidase activity	-	-	-	ko:K20276	ko02024,map02024	-	-	-	ko00000,ko00001	-	-	-	Calx-beta,Trypsin
WP_049618947.1	883066.HMPREF9233_01201	7.94e-205	575.0	COG1004@1|root,COG1004@2|Bacteria,2I78M@201174|Actinobacteria,4D8AY@85005|Actinomycetales	201174|Actinobacteria	M	UDP binding domain	-	-	1.1.1.22	ko:K00012	ko00040,ko00053,ko00520,ko01100,map00040,map00053,map00520,map01100	M00014,M00129,M00361,M00362	R00286	RC00291	ko00000,ko00001,ko00002,ko01000	-	-	-	UDPG_MGDP_dh,UDPG_MGDP_dh_N
WP_049618948.1	883066.HMPREF9233_01200	1.74e-139	400.0	COG1216@1|root,COG1216@2|Bacteria,2GIUN@201174|Actinobacteria,4D3WB@85005|Actinomycetales	201174|Actinobacteria	S	Glycosyltransferase, group 2 family protein	wbbL	GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033692,GO:0034637,GO:0034645,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044464,GO:0045226,GO:0046379,GO:0071704,GO:0071944,GO:1901576	2.4.1.289	ko:K16870	-	-	-	-	ko00000,ko01000,ko01003	-	-	iNJ661.Rv3265c	Glyco_tranf_2_3,Glycos_transf_2
WP_049618949.1	883066.HMPREF9233_01196	2.32e-165	472.0	COG4191@1|root,COG4191@2|Bacteria,2I2J2@201174|Actinobacteria,4D39Y@85005|Actinomycetales	201174|Actinobacteria	T	ATPase histidine kinase DNA gyrase B HSP90 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA
WP_049618950.1	883066.HMPREF9233_01195	1.45e-124	358.0	COG0745@1|root,COG0745@2|Bacteria,2GP1I@201174|Actinobacteria,4D3AC@85005|Actinomycetales	201174|Actinobacteria	K	Response regulator receiver domain protein	vicR	-	-	-	-	-	-	-	-	-	-	-	Response_reg,Trans_reg_C
WP_049618951.1	883066.HMPREF9233_01194	2.26e-182	528.0	COG2114@1|root,COG2114@2|Bacteria,2GN02@201174|Actinobacteria,4D4EZ@85005|Actinomycetales	201174|Actinobacteria	T	Adenylate guanylate cyclase catalytic domain protein	cya	-	4.6.1.1	ko:K01768	ko00230,ko02025,ko04113,ko04213,map00230,map02025,map04113,map04213	M00695	R00089,R00434	RC00295	ko00000,ko00001,ko00002,ko01000	-	-	-	Ad_Cy_reg,Guanylate_cyc
WP_049618952.1	883066.HMPREF9233_01190	1.02e-74	224.0	COG1146@1|root,COG1146@2|Bacteria,2IKVN@201174|Actinobacteria,4D5QX@85005|Actinomycetales	201174|Actinobacteria	C	ferredoxin	fdxA	-	-	-	-	-	-	-	-	-	-	-	Fer4
WP_049618956.1	883066.HMPREF9233_01183	5.6e-174	492.0	COG1173@1|root,COG1173@2|Bacteria,2GJ9E@201174|Actinobacteria,4D3FT@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter permease	oppC	-	-	ko:K02034	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1,OppC_N
WP_049618957.1	883066.HMPREF9233_01182	1.12e-190	534.0	COG0601@1|root,COG0601@2|Bacteria,2GJ2C@201174|Actinobacteria,4D4A0@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter permease	oppB1	-	-	ko:K02033	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1
WP_049618958.1	883066.HMPREF9233_01174	2.83e-245	680.0	COG0596@1|root,COG0596@2|Bacteria,2GK03@201174|Actinobacteria,4D44P@85005|Actinomycetales	201174|Actinobacteria	L	Hydrolase, alpha beta domain protein	pip	-	3.4.11.5	ko:K01259	ko00330,map00330	-	R00135	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Abhydrolase_1
WP_049618959.1	883066.HMPREF9233_01172	1.95e-209	589.0	COG1473@1|root,COG1473@2|Bacteria,2GK05@201174|Actinobacteria,4D3NK@85005|Actinomycetales	201174|Actinobacteria	S	Peptidase dimerisation domain	-	-	-	-	-	-	-	-	-	-	-	-	M20_dimer,Peptidase_M20
WP_049618960.1	883066.HMPREF9233_01171	1.38e-105	309.0	COG0546@1|root,COG0546@2|Bacteria,2IIY4@201174|Actinobacteria,4D5Q6@85005|Actinomycetales	201174|Actinobacteria	S	Haloacid dehalogenase-like hydrolase	-	-	-	-	-	-	-	-	-	-	-	-	HAD_2
WP_049618961.1	1111131.HMPREF1255_0854	1.57e-200	564.0	COG1840@1|root,COG1840@2|Bacteria,2I8WZ@201174|Actinobacteria,4DTC1@85009|Propionibacteriales	201174|Actinobacteria	P	Bacterial extracellular solute-binding protein	-	-	-	ko:K02012	ko02010,map02010	M00190	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.10	-	-	SBP_bac_11
WP_049618962.1	883114.HMPREF9709_00416	4.41e-81	246.0	COG1435@1|root,COG1435@2|Bacteria,1TRVM@1239|Firmicutes,24CVH@186801|Clostridia	186801|Clostridia	F	thymidine kinase	tdk	-	2.7.1.21	ko:K00857	ko00240,ko00983,ko01100,map00240,map00983,map01100	-	R01567,R02099,R08233	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	TK
WP_049618963.1	883066.HMPREF9233_01165	1.73e-181	514.0	COG1135@1|root,COG1135@2|Bacteria,2GJ9P@201174|Actinobacteria,4D4QK@85005|Actinomycetales	201174|Actinobacteria	P	Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system	metN	-	-	ko:K02071	ko02010,map02010	M00238	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.24	-	-	ABC_tran,NIL
WP_049618964.1	883066.HMPREF9233_01164	7.41e-123	354.0	COG2011@1|root,COG2011@2|Bacteria,2GY65@201174|Actinobacteria,4D40I@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter permease	metI	-	-	ko:K02072	ko02010,map02010	M00238	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.24	-	-	BPD_transp_1
WP_049618965.1	883066.HMPREF9233_01162	2.52e-126	368.0	COG1464@1|root,COG1464@2|Bacteria,2GMNI@201174|Actinobacteria,4D3PQ@85005|Actinomycetales	201174|Actinobacteria	M	Belongs to the nlpA lipoprotein family	metQ	-	-	ko:K02073	ko02010,map02010	M00238	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.24	-	-	Lipoprotein_9
WP_049618966.1	1120947.ATUX01000005_gene1609	4.14e-182	527.0	COG0596@1|root,COG0596@2|Bacteria,2H3ME@201174|Actinobacteria,4D44B@85005|Actinomycetales	201174|Actinobacteria	S	TAP-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_1,Abhydrolase_4
WP_049618967.1	883066.HMPREF9233_01153	2.17e-226	627.0	COG0012@1|root,COG0012@2|Bacteria,2GIXI@201174|Actinobacteria,4D38C@85005|Actinomycetales	201174|Actinobacteria	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner	ychF	-	-	ko:K06942	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1,YchF-GTPase_C
WP_049618968.1	883066.HMPREF9233_01150	2.94e-143	421.0	COG1322@1|root,COG1322@2|Bacteria,2GP4U@201174|Actinobacteria,4D3IV@85005|Actinomycetales	201174|Actinobacteria	S	RmuC domain protein	rmuC	-	-	ko:K09760	-	-	-	-	ko00000	-	-	-	RmuC
WP_049618969.1	883066.HMPREF9233_01149	1.07e-213	600.0	COG1570@1|root,COG1570@2|Bacteria,2GJAS@201174|Actinobacteria,4D3TC@85005|Actinomycetales	201174|Actinobacteria	L	Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides	xseA	GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	3.1.11.6	ko:K03601	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exonuc_VII_L,tRNA_anti_2
