# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	280383	283121	+					ppdK		JTE88_RS01200	2739		old_locus_tag=JTE88_01200
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	280383	283121	+	WP_204424841.1	WP_204424841.1		pyruvate, phosphate dikinase	ppdK		JTE88_RS01200	2739	912	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	283313	285199	+							JTE88_RS01205	1887		old_locus_tag=JTE88_01205
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	283313	285199	+	WP_204424842.1	WP_204424842.1		acetyltransferase			JTE88_RS01205	1887	628	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	285306	286751	+							JTE88_RS01210	1446		old_locus_tag=JTE88_01210
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	285306	286751	+	WP_204424843.1	WP_204424843.1		hypothetical protein			JTE88_RS01210	1446	481	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	286793	287818	-							JTE88_RS01215	1026		old_locus_tag=JTE88_01215
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	286793	287818	-	WP_204424845.1	WP_204424845.1		alpha/beta hydrolase			JTE88_RS01215	1026	341	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	287987	289303	+							JTE88_RS01220	1317		old_locus_tag=JTE88_01220
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	287987	289303	+	WP_204424847.1	WP_204424847.1		MFS transporter			JTE88_RS01220	1317	438	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	289805	291358	+							JTE88_RS01225	1554		old_locus_tag=JTE88_01225
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	289805	291358	+	WP_204424848.1	WP_204424848.1		NlpC/P60 family protein			JTE88_RS01225	1554	517	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	291456	291959	-							JTE88_RS01230	504		old_locus_tag=JTE88_01230
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	291456	291959	-	WP_204424849.1	WP_204424849.1		inorganic diphosphatase			JTE88_RS01230	504	167	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	292043	293413	+					dacB		JTE88_RS01235	1371		old_locus_tag=JTE88_01235
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	292043	293413	+	WP_204424851.1	WP_204424851.1		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	dacB		JTE88_RS01235	1371	456	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	293413	294309	+							JTE88_RS01240	897		old_locus_tag=JTE88_01240
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	293413	294309	+	WP_204424853.1	WP_204424853.1		zinc-dependent metalloprotease			JTE88_RS01240	897	298	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	294310	295410	+					tilS		JTE88_RS01245	1101		old_locus_tag=JTE88_01245
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	294310	295410	+	WP_204424855.1	WP_204424855.1		tRNA lysidine(34) synthetase TilS	tilS		JTE88_RS01245	1101	366	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	295407	297653	+					ftsH		JTE88_RS01250	2247		old_locus_tag=JTE88_01250
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	295407	297653	+	WP_239519531.1	WP_239519531.1		ATP-dependent zinc metalloprotease FtsH	ftsH		JTE88_RS01250	2247	748	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	297646	298239	+					folE		JTE88_RS01255	594		old_locus_tag=JTE88_01255
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	297646	298239	+	WP_204424857.1	WP_204424857.1		GTP cyclohydrolase I FolE	folE		JTE88_RS01255	594	197	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	298249	299061	+					folP		JTE88_RS01260	813		old_locus_tag=JTE88_01260
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	298249	299061	+	WP_204424858.1	WP_204424858.1		dihydropteroate synthase	folP		JTE88_RS01260	813	270	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	299076	299951	+					folK		JTE88_RS01265	876		old_locus_tag=JTE88_01265
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	299076	299951	+	WP_204424860.1	WP_204424860.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		JTE88_RS01265	876	291	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	299941	300429	+							JTE88_RS01270	489		old_locus_tag=JTE88_01270
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	299941	300429	+	WP_204424862.1	WP_204424862.1		DUF3180 family protein			JTE88_RS01270	489	162	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	300475	300978	+							JTE88_RS01275	504		old_locus_tag=JTE88_01275
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	300475	300978	+	WP_204424864.1	WP_204424864.1		PH domain-containing protein			JTE88_RS01275	504	167	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	300982	302493	+							JTE88_RS01280	1512		old_locus_tag=JTE88_01280
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	300982	302493	+	WP_204424866.1	WP_204424866.1		PH domain-containing protein			JTE88_RS01280	1512	503	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	302483	303364	+							JTE88_RS01285	882		old_locus_tag=JTE88_01285
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	302483	303364	+	WP_204424868.1	WP_204424868.1		DUF2520 domain-containing protein			JTE88_RS01285	882	293	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	303419	304246	+					panC		JTE88_RS01290	828		old_locus_tag=JTE88_01290
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	303419	304246	+	WP_204424870.1	WP_204424870.1		pantoate--beta-alanine ligase	panC		JTE88_RS01290	828	275	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	304263	304679	+							JTE88_RS01295	417		old_locus_tag=JTE88_01295
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	304263	304679	+	WP_204425678.1	WP_204425678.1		aspartate 1-decarboxylase			JTE88_RS01295	417	138	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	304749	306332	+					lysS		JTE88_RS01300	1584		old_locus_tag=JTE88_01300
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	304749	306332	+	WP_204424872.1	WP_204424872.1		lysine--tRNA ligase	lysS		JTE88_RS01300	1584	527	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	306441	310322	-							JTE88_RS01305	3882		old_locus_tag=JTE88_01305
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	306441	310322	-	WP_204424874.1	WP_204424874.1		exo-alpha-sialidase			JTE88_RS01305	3882	1293	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	310561	312093	-					glpK		JTE88_RS01310	1533		old_locus_tag=JTE88_01310
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	310561	312093	-	WP_204424876.1	WP_204424876.1		glycerol kinase GlpK	glpK		JTE88_RS01310	1533	510	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	312160	312906	-							JTE88_RS01315	747		old_locus_tag=JTE88_01315
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	312160	312906	-	WP_204424878.1	WP_204424878.1		aquaporin family protein			JTE88_RS01315	747	248	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	313089	313748	-							JTE88_RS01320	660		old_locus_tag=JTE88_01320
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	313089	313748	-	WP_204424879.1	WP_204424879.1		ATP-binding protein			JTE88_RS01320	660	219	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	313856	315118	-							JTE88_RS01325	1263		old_locus_tag=JTE88_01325
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	313856	315118	-	WP_204424881.1	WP_204424881.1		anaerobic glycerol-3-phosphate dehydrogenase subunit C			JTE88_RS01325	1263	420	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	315115	316314	-					glpB		JTE88_RS01330	1200		old_locus_tag=JTE88_01330
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	315115	316314	-	WP_204424883.1	WP_204424883.1		glycerol-3-phosphate dehydrogenase subunit GlpB	glpB		JTE88_RS01330	1200	399	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	316314	318029	-					glpA		JTE88_RS01335	1716		old_locus_tag=JTE88_01335
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	316314	318029	-	WP_204424885.1	WP_204424885.1		anaerobic glycerol-3-phosphate dehydrogenase subunit A	glpA		JTE88_RS01335	1716	571	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	318206	319156	+							JTE88_RS01340	951		old_locus_tag=JTE88_01340
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	318206	319156	+	WP_204424887.1	WP_204424887.1		helix-turn-helix domain-containing protein			JTE88_RS01340	951	316	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	319177	320064	-							JTE88_RS01345	888		old_locus_tag=JTE88_01345
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	319177	320064	-	WP_239519532.1	WP_239519532.1		A/G-specific adenine glycosylase			JTE88_RS01345	888	295	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	320061	320606	-							JTE88_RS01350	546		old_locus_tag=JTE88_01350
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	320061	320606	-	WP_204424889.1	WP_204424889.1		TetR family transcriptional regulator			JTE88_RS01350	546	181	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	320593	322074	-							JTE88_RS01355	1482		old_locus_tag=JTE88_01355
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	320593	322074	-	WP_204424891.1	WP_204424891.1		MFS transporter			JTE88_RS01355	1482	493	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	322341	323270	+							JTE88_RS01360	930		old_locus_tag=JTE88_01360
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	322341	323270	+	WP_204424893.1	WP_204424893.1		hypothetical protein			JTE88_RS01360	930	309	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	323311	324684	-					radA		JTE88_RS01365	1374		old_locus_tag=JTE88_01365
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	323311	324684	-	WP_204424895.1	WP_204424895.1		DNA repair protein RadA	radA		JTE88_RS01365	1374	457	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	324736	325404	-							JTE88_RS01370	669		old_locus_tag=JTE88_01370
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	324736	325404	-	WP_204424897.1	WP_204424897.1		TrkA family potassium uptake protein			JTE88_RS01370	669	222	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	325442	326887	-							JTE88_RS01375	1446		old_locus_tag=JTE88_01375
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	325442	326887	-	WP_204424899.1	WP_204424899.1		TrkH family potassium uptake protein			JTE88_RS01375	1446	481	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	327240	327455	+							JTE88_RS01380	216		old_locus_tag=JTE88_01380
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	327240	327455	+	WP_204424900.1	WP_204424900.1		helix-turn-helix domain-containing protein			JTE88_RS01380	216	71	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	327542	327640	+							JTE88_RS01385	99		old_locus_tag=JTE88_01385
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	327542	327640	+	WP_005504750.1	WP_005504750.1		AURKAIP1/COX24 domain-containing protein			JTE88_RS01385	99	32	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	327800	328276	+							JTE88_RS01390	477		old_locus_tag=JTE88_01390
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	327800	328276	+	WP_204424901.1	WP_204424901.1		MarR family transcriptional regulator			JTE88_RS01390	477	158	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	328313	328975	+							JTE88_RS01395	663		old_locus_tag=JTE88_01395
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	328313	328975	+	WP_204424902.1	WP_204424902.1		phosphoglycerate mutase family protein			JTE88_RS01395	663	220	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	329041	329472	-							JTE88_RS01400	432		old_locus_tag=JTE88_01400
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	329041	329472	-	WP_204424903.1	WP_204424903.1		PLDc N-terminal domain-containing protein			JTE88_RS01400	432	143	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	329520	330398	-							JTE88_RS01405	879		old_locus_tag=JTE88_01405
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	329520	330398	-	WP_204424904.1	WP_204424904.1		1,4-dihydroxy-2-naphthoate polyprenyltransferase			JTE88_RS01405	879	292	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	330385	331650	-							JTE88_RS01410	1266		old_locus_tag=JTE88_01410
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	330385	331650	-	WP_204424905.1	WP_204424905.1		AMP-binding protein			JTE88_RS01410	1266	421	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	331667	332650	-							JTE88_RS01415	984		old_locus_tag=JTE88_01415
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	331667	332650	-	WP_204425680.1	WP_204425680.1		1,4-dihydroxy-2-naphthoyl-CoA synthase			JTE88_RS01415	984	327	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	332780	333760	+							JTE88_RS01420	981		old_locus_tag=JTE88_01420
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	332780	333760	+	WP_204424907.1	WP_204424907.1		o-succinylbenzoate synthase			JTE88_RS01420	981	326	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	333771	335405	+					menD		JTE88_RS01425	1635		old_locus_tag=JTE88_01425
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	333771	335405	+	WP_204424908.1	WP_204424908.1		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	menD		JTE88_RS01425	1635	544	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	335487	336998	+							JTE88_RS01430	1512		old_locus_tag=JTE88_01430
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	335487	336998	+	WP_239519533.1	WP_239519533.1		trypsin-like peptidase domain-containing protein			JTE88_RS01430	1512	503	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	337143	338447	-							JTE88_RS01435	1305		old_locus_tag=JTE88_01435
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	337143	338447	-	WP_204424909.1	WP_204424909.1		chorismate-binding protein			JTE88_RS01435	1305	434	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	338486	339226	+							JTE88_RS01440	741		old_locus_tag=JTE88_01440
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	338486	339226	+	WP_204424910.1	WP_204424910.1		class I SAM-dependent methyltransferase			JTE88_RS01440	741	246	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	339399	340685	+							JTE88_RS01445	1287		old_locus_tag=JTE88_01445
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	339399	340685	+	WP_204424911.1	WP_204424911.1		geranylgeranyl reductase family protein			JTE88_RS01445	1287	428	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	340777	341136	+							JTE88_RS01450	360		old_locus_tag=JTE88_01450
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	340777	341136	+	WP_204424912.1	WP_204424912.1		NADH-quinone oxidoreductase subunit A			JTE88_RS01450	360	119	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	341142	341699	+							JTE88_RS01455	558		old_locus_tag=JTE88_01455
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	341142	341699	+	WP_204424913.1	WP_204424913.1		NADH-quinone oxidoreductase subunit B			JTE88_RS01455	558	185	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	341696	342394	+							JTE88_RS01460	699		old_locus_tag=JTE88_01460
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	341696	342394	+	WP_204424915.1	WP_204424915.1		NADH-quinone oxidoreductase subunit C			JTE88_RS01460	699	232	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	342406	343743	+							JTE88_RS01465	1338		old_locus_tag=JTE88_01465
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	342406	343743	+	WP_239519576.1	WP_239519576.1		NADH-quinone oxidoreductase subunit D			JTE88_RS01465	1338	445	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	343743	344423	+					nuoE		JTE88_RS01470	681		old_locus_tag=JTE88_01470
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	343743	344423	+	WP_204424917.1	WP_204424917.1		NADH-quinone oxidoreductase subunit NuoE	nuoE		JTE88_RS01470	681	226	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	344420	345760	+					nuoF		JTE88_RS01475	1341		old_locus_tag=JTE88_01475
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	344420	345760	+	WP_204424918.1	WP_204424918.1		NADH-quinone oxidoreductase subunit NuoF	nuoF		JTE88_RS01475	1341	446	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	345757	348351	+							JTE88_RS01480	2595		old_locus_tag=JTE88_01480
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	345757	348351	+	WP_204424919.1	WP_204424919.1		NADH-quinone oxidoreductase subunit G			JTE88_RS01480	2595	864	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	348357	349676	+					nuoH		JTE88_RS01485	1320		old_locus_tag=JTE88_01485
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	348357	349676	+	WP_239519577.1	WP_239519577.1		NADH-quinone oxidoreductase subunit NuoH	nuoH		JTE88_RS01485	1320	439	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	349680	350363	+					nuoI		JTE88_RS01490	684		old_locus_tag=JTE88_01490
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	349680	350363	+	WP_204424921.1	WP_204424921.1		NADH-quinone oxidoreductase subunit NuoI	nuoI		JTE88_RS01490	684	227	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	350363	351370	+							JTE88_RS01495	1008		old_locus_tag=JTE88_01495
