# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	61332	61739	-							ACU19_RS02100	408		old_locus_tag=ACU19_02120
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	61332	61739	-	WP_231583043.1	WP_231583043.1		cell division protein SepF			ACU19_RS02100	408	135	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	61895	62689	-							ACU19_RS02105	795		old_locus_tag=ACU19_02125
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	61895	62689	-	WP_049619054.1	WP_049619054.1		polyphenol oxidase family protein			ACU19_RS02105	795	264	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	62693	63910	-					ftsZ		ACU19_RS02110	1218		old_locus_tag=ACU19_02130
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	62693	63910	-	WP_049619055.1	WP_049619055.1		cell division protein FtsZ	ftsZ		ACU19_RS02110	1218	405	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	64061	65263	-							ACU19_RS02115	1203		old_locus_tag=ACU19_02135
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	64061	65263	-	WP_141670154.1	WP_141670154.1		cell division protein FtsQ/DivIB			ACU19_RS02115	1203	400	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	65260	66696	-					murC		ACU19_RS02120	1437		old_locus_tag=ACU19_02140
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	65260	66696	-	WP_049619057.1	WP_049619057.1		UDP-N-acetylmuramate--L-alanine ligase	murC		ACU19_RS02120	1437	478	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	66693	67808	-					murG		ACU19_RS02125	1116		old_locus_tag=ACU19_02145
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	66693	67808	-	WP_049619058.1	WP_049619058.1		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	murG		ACU19_RS02125	1116	371	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	67829	69226	-							ACU19_RS02130	1398		old_locus_tag=ACU19_02150
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	67829	69226	-	WP_231583044.1	WP_231583044.1		FtsW/RodA/SpoVE family cell cycle protein			ACU19_RS02130	1398	465	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	69231	70724	-					murD		ACU19_RS02135	1494		old_locus_tag=ACU19_02155
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	69231	70724	-	WP_049619080.1	WP_049619080.1		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD		ACU19_RS02135	1494	497	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	70724	71809	-					mraY		ACU19_RS02140	1086		old_locus_tag=ACU19_02160
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	70724	71809	-	WP_049619059.1	WP_049619059.1		phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY		ACU19_RS02140	1086	361	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	71803	73308	-							ACU19_RS02145	1506		old_locus_tag=ACU19_02165
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	71803	73308	-	WP_082159954.1	WP_082159954.1		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase			ACU19_RS02145	1506	501	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	73305	75089	-							ACU19_RS02150	1785		old_locus_tag=ACU19_02170
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	73305	75089	-	WP_053093586.1	WP_053093586.1		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase			ACU19_RS02150	1785	594	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	75117	76982	-							ACU19_RS02155	1866		old_locus_tag=ACU19_02175
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	75117	76982	-	WP_049619060.1	WP_049619060.1		penicillin-binding protein 2			ACU19_RS02155	1866	621	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	77115	77516	-							ACU19_RS02160	402		old_locus_tag=ACU19_02180
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	77115	77516	-	WP_049619061.1	WP_049619061.1		hypothetical protein			ACU19_RS02160	402	133	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	77513	78511	-					rsmH		ACU19_RS02165	999		old_locus_tag=ACU19_02185
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	77513	78511	-	WP_049619062.1	WP_049619062.1		16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH		ACU19_RS02165	999	332	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	78676	79107	-					mraZ		ACU19_RS02170	432		old_locus_tag=ACU19_02190
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	78676	79107	-	WP_049619063.1	WP_049619063.1		division/cell wall cluster transcriptional repressor MraZ	mraZ		ACU19_RS02170	432	143	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	79632	80036	-							ACU19_RS02175	405		old_locus_tag=ACU19_02195
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	79632	80036	-	WP_049619064.1	WP_049619064.1		DUF3040 domain-containing protein			ACU19_RS02175	405	134	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	80293	81600	-					dinB		ACU19_RS02180	1308		old_locus_tag=ACU19_02200
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	80293	81600	-	WP_082159955.1	WP_082159955.1		DNA polymerase IV	dinB		ACU19_RS02180	1308	435	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	81914	82738	+							ACU19_RS02185	825		old_locus_tag=ACU19_02205
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	81914	82738	+	WP_049619065.1	WP_049619065.1		fused MFS/spermidine synthase			ACU19_RS02185	825	274	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	82932	84452	-							ACU19_RS02190	1521		old_locus_tag=ACU19_02210
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	82932	84452	-	WP_049619066.1	WP_049619066.1		PAC2 family protein			ACU19_RS02190	1521	506	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	84896	87129	+							ACU19_RS02195	2234		partial;old_locus_tag=ACU19_02215
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000012.1	84896	87129	+	WP_156181316.1	WP_156181316.1		AAA family ATPase			ACU19_RS02195	2234	744	partial
gene	pseudogene	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	1	432	+							ACU19_RS02200	432		partial;pseudo;old_locus_tag=ACU19_02220
CDS	without_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	1	432	+				RNA polymerase subunit sigma-70			ACU19_RS02200	432		partial;pseudo
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	508	2268	+							ACU19_RS02205	1761		old_locus_tag=ACU19_02225
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	508	2268	+	WP_049619086.1	WP_049619086.1		ABC-ATPase domain-containing protein			ACU19_RS02205	1761	586	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	2351	5140	+					ppc		ACU19_RS02210	2790		old_locus_tag=ACU19_02230
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	2351	5140	+	WP_049619087.1	WP_049619087.1		phosphoenolpyruvate carboxylase	ppc		ACU19_RS02210	2790	929	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	5418	6035	+							ACU19_RS02215	618		old_locus_tag=ACU19_02235
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	5418	6035	+	WP_176700787.1	WP_176700787.1		TetR/AcrR family transcriptional regulator			ACU19_RS02215	618	205	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	6376	6687	-							ACU19_RS09680	312		old_locus_tag=ACU19_02240
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	6376	6687	-	WP_053093589.1	WP_053093589.1		antibiotic biosynthesis monooxygenase			ACU19_RS09680	312	103	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	6804	7910	-							ACU19_RS02225	1107		old_locus_tag=ACU19_02245
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	6804	7910	-	WP_049619089.1	WP_049619089.1		sugar kinase			ACU19_RS02225	1107	368	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	7907	8557	-					eda		ACU19_RS02230	651		old_locus_tag=ACU19_02250
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	7907	8557	-	WP_049619090.1	WP_049619090.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	eda		ACU19_RS02230	651	216	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	8560	9675	-							ACU19_RS02235	1116		old_locus_tag=ACU19_02255
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	8560	9675	-	WP_049619091.1	WP_049619091.1		mannonate dehydratase			ACU19_RS02235	1116	371	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	9675	11279	-							ACU19_RS02240	1605		old_locus_tag=ACU19_02260
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	9675	11279	-	WP_049619092.1	WP_049619092.1		mannitol dehydrogenase family protein			ACU19_RS02240	1605	534	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	11364	12677	-							ACU19_RS02245	1314		old_locus_tag=ACU19_02265
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	11364	12677	-	WP_231583045.1	WP_231583045.1		gluconate:H+ symporter			ACU19_RS02245	1314	437	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	13190	14044	+							ACU19_RS02255	855		old_locus_tag=ACU19_02275
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	13190	14044	+	WP_082159959.1	WP_082159959.1		IclR family transcriptional regulator			ACU19_RS02255	855	284	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	14232	15641	-					der		ACU19_RS02260	1410		old_locus_tag=ACU19_02280
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	14232	15641	-	WP_231583048.1	WP_231583048.1		ribosome biogenesis GTPase Der	der		ACU19_RS02260	1410	469	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	15790	16581	-					cmk		ACU19_RS02265	792		old_locus_tag=ACU19_02285
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	15790	16581	-	WP_049619095.1	WP_049619095.1		(d)CMP kinase	cmk		ACU19_RS02265	792	263	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	16585	17682	-							ACU19_RS02270	1098		old_locus_tag=ACU19_02290
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	16585	17682	-	WP_049619096.1	WP_049619096.1		prephenate dehydrogenase			ACU19_RS02270	1098	365	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	17682	18404	-							ACU19_RS02275	723		old_locus_tag=ACU19_02295
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	17682	18404	-	WP_049619097.1	WP_049619097.1		rRNA pseudouridine synthase			ACU19_RS02275	723	240	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	18401	18952	-					scpB		ACU19_RS02280	552		old_locus_tag=ACU19_02300
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	18401	18952	-	WP_082159961.1	WP_082159961.1		SMC-Scp complex subunit ScpB	scpB		ACU19_RS02280	552	183	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	18945	19787	-							ACU19_RS02285	843		old_locus_tag=ACU19_02305
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	18945	19787	-	WP_049619098.1	WP_049619098.1		segregation/condensation protein A			ACU19_RS02285	843	280	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	19780	20631	-							ACU19_RS02290	852		old_locus_tag=ACU19_02310
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	19780	20631	-	WP_049619099.1	WP_049619099.1		ParA family protein			ACU19_RS02290	852	283	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	20699	21814	-							ACU19_RS02295	1116		old_locus_tag=ACU19_02315
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	20699	21814	-	WP_082159964.1	WP_082159964.1		site-specific tyrosine recombinase XerD			ACU19_RS02295	1116	371	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	21993	24065	+					tkt		ACU19_RS02300	2073		old_locus_tag=ACU19_02320
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	21993	24065	+	WP_156181318.1	WP_156181318.1		transketolase	tkt		ACU19_RS02300	2073	690	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	24409	25917	+					zwf		ACU19_RS02305	1509		old_locus_tag=ACU19_02325
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	24409	25917	+	WP_049619101.1	WP_049619101.1		glucose-6-phosphate dehydrogenase	zwf		ACU19_RS02305	1509	502	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	25937	27016	+							ACU19_RS02310	1080		old_locus_tag=ACU19_02330
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	25937	27016	+	WP_231583046.1	WP_231583046.1		glucose-6-phosphate dehydrogenase assembly protein OpcA			ACU19_RS02310	1080	359	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	27208	27450	-					secG		ACU19_RS02315	243		old_locus_tag=ACU19_02335
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	27208	27450	-	WP_049619103.1	WP_049619103.1		preprotein translocase subunit SecG	secG		ACU19_RS02315	243	80	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	27653	28429	-					tpiA		ACU19_RS02320	777		old_locus_tag=ACU19_02340
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	27653	28429	-	WP_049619104.1	WP_049619104.1		triose-phosphate isomerase	tpiA		ACU19_RS02320	777	258	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	28432	29625	-							ACU19_RS02325	1194		old_locus_tag=ACU19_02345
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	28432	29625	-	WP_049619105.1	WP_049619105.1		phosphoglycerate kinase			ACU19_RS02325	1194	397	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	29717	30730	-					gap		ACU19_RS02330	1014		old_locus_tag=ACU19_02350
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	29717	30730	-	WP_049619106.1	WP_049619106.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		ACU19_RS02330	1014	337	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	31052	32020	-					whiA		ACU19_RS02335	969		old_locus_tag=ACU19_02355
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	31052	32020	-	WP_231583047.1	WP_231583047.1		DNA-binding protein WhiA	whiA		ACU19_RS02335	969	322	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	32360	33316	-					yvcK		ACU19_RS02340	957		old_locus_tag=ACU19_02360
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000013.1	32360	33316	-	WP_049619108.1	WP_049619108.1		uridine diphosphate-N-acetylglucosamine-binding protein YvcK	yvcK		ACU19_RS02340	957	318	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	496	1497	+							ACU19_RS02345	1002		old_locus_tag=ACU19_02365
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	496	1497	+	WP_049619114.1	WP_049619114.1		LacI family transcriptional regulator			ACU19_RS02345	1002	333	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	1747	3525	-					uidA		ACU19_RS02350	1779		old_locus_tag=ACU19_02370
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	1747	3525	-	WP_049619115.1	WP_049619115.1		beta-glucuronidase	uidA		ACU19_RS02350	1779	592	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	3713	5203	-							ACU19_RS02355	1491		old_locus_tag=ACU19_02375
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	3713	5203	-	WP_049619116.1	WP_049619116.1		SulP family inorganic anion transporter			ACU19_RS02355	1491	496	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	5509	6951	-							ACU19_RS02360	1443		old_locus_tag=ACU19_02380
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	5509	6951	-	WP_049619117.1	WP_049619117.1		MFS transporter			ACU19_RS02360	1443	480	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	7056	7952	-							ACU19_RS02365	897		old_locus_tag=ACU19_02385
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	7056	7952	-	WP_049619118.1	WP_049619118.1		carbohydrate kinase family protein			ACU19_RS02365	897	298	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	7969	8874	-							ACU19_RS02370	906		old_locus_tag=ACU19_02390
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	7969	8874	-	WP_049619119.1	WP_049619119.1		pseudouridine-5'-phosphate glycosidase			ACU19_RS02370	906	301	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	8977	9519	+							ACU19_RS02375	543		old_locus_tag=ACU19_02395
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	8977	9519	+	WP_049619120.1	WP_049619120.1		LysR family transcriptional regulator			ACU19_RS02375	543	180	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	9485	9880	+							ACU19_RS02380	396		old_locus_tag=ACU19_02400
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	9485	9880	+	WP_156181324.1	WP_156181324.1		hypothetical protein			ACU19_RS02380	396	131	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	9976	10710	-							ACU19_RS02385	735		old_locus_tag=ACU19_02405
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	9976	10710	-	WP_197077782.1	WP_197077782.1		hypothetical protein			ACU19_RS02385	735	244	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000014.1	10910	12418	+							ACU19_RS02390	1509		old_locus_tag=ACU19_02410
