# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	646849	647493	+							HLG82_RS03060	645		old_locus_tag=HLG82_03070
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	646849	647493	+	WP_193327261.1	WP_193327261.1		thiamine phosphate synthase			HLG82_RS03060	645	214	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	647865	648197	-							HLG82_RS03065	333		old_locus_tag=HLG82_03075
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	647865	648197	-	WP_193327262.1	WP_193327262.1		hypothetical protein			HLG82_RS03065	333	110	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	648454	648612	-							HLG82_RS03070	159		old_locus_tag=HLG82_03080
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	648454	648612	-	WP_193327263.1	WP_193327263.1		hypothetical protein			HLG82_RS03070	159	52	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	648638	649720	+							HLG82_RS03075	1083		old_locus_tag=HLG82_03085
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	648638	649720	+	WP_193327264.1	WP_193327264.1		Zn-dependent hydrolase			HLG82_RS03075	1083	360	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	649717	650190	-							HLG82_RS03080	474		old_locus_tag=HLG82_03090
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	649717	650190	-	WP_193327265.1	WP_193327265.1		DUF456 domain-containing protein			HLG82_RS03080	474	157	
gene	rRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	650710	652234	+							HLG82_RS03085	1525		old_locus_tag=HLG82_03095
rRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	650710	652234	+				16S ribosomal RNA			HLG82_RS03085	1525		
gene	rRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	652446	655532	+							HLG82_RS03090	3087		old_locus_tag=HLG82_03100
rRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	652446	655532	+				23S ribosomal RNA			HLG82_RS03090	3087		
gene	rRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	655635	655751	+					rrf		HLG82_RS03095	117		old_locus_tag=HLG82_03105
rRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	655635	655751	+				5S ribosomal RNA	rrf		HLG82_RS03095	117		
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	655905	656333	-							HLG82_RS03100	429		old_locus_tag=HLG82_03110
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	655905	656333	-	WP_193327266.1	WP_193327266.1		hypothetical protein			HLG82_RS03100	429	142	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	656992	657282	-							HLG82_RS03105	291		old_locus_tag=HLG82_03115
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	656992	657282	-	WP_193327267.1	WP_193327267.1		hypothetical protein			HLG82_RS03105	291	96	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	657517	657885	-							HLG82_RS03110	369		old_locus_tag=HLG82_03120
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	657517	657885	-	WP_193327268.1	WP_193327268.1		DUF4300 family protein			HLG82_RS03110	369	122	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	657949	659148	-							HLG82_RS03115	1200		old_locus_tag=HLG82_03125
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	657949	659148	-	WP_193326143.1	WP_193326143.1		IS110 family transposase			HLG82_RS03115	1200	399	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	659583	659894	-							HLG82_RS03120	312		old_locus_tag=HLG82_03130
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	659583	659894	-	WP_193327269.1	WP_193327269.1		hypothetical protein			HLG82_RS03120	312	103	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	660020	660289	-							HLG82_RS03125	270		old_locus_tag=HLG82_03135
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	660020	660289	-	WP_193327270.1	WP_193327270.1		hypothetical protein			HLG82_RS03125	270	89	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	660597	660854	+							HLG82_RS03130	258		old_locus_tag=HLG82_03140
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	660597	660854	+	WP_193327271.1	WP_193327271.1		hypothetical protein			HLG82_RS03130	258	85	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	660858	661265	+							HLG82_RS03135	408		old_locus_tag=HLG82_03145
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	660858	661265	+	WP_193327272.1	WP_193327272.1		hypothetical protein			HLG82_RS03135	408	135	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	661192	661887	+							HLG82_RS03140	696		old_locus_tag=HLG82_03150
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	661192	661887	+	WP_193327273.1	WP_193327273.1		HAMP domain-containing histidine kinase			HLG82_RS03140	696	231	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	661897	662526	+							HLG82_RS03145	630		old_locus_tag=HLG82_03155
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	661897	662526	+	WP_216858961.1	WP_216858961.1		response regulator transcription factor			HLG82_RS03145	630	209	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	662784	667640	+							HLG82_RS03150	4857		old_locus_tag=HLG82_03160
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	662784	667640	+	WP_193327274.1	WP_193327274.1		S8 family serine peptidase			HLG82_RS03150	4857	1618	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	667707	668483	-							HLG82_RS03155	777		old_locus_tag=HLG82_03165
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	667707	668483	-	WP_193327275.1	WP_193327275.1		hypothetical protein			HLG82_RS03155	777	258	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	668531	668962	-							HLG82_RS03160	432		old_locus_tag=HLG82_03170
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	668531	668962	-	WP_255313930.1	WP_255313930.1		GNAT family N-acetyltransferase			HLG82_RS03160	432	143	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	669046	669516	-							HLG82_RS03165	471		old_locus_tag=HLG82_03175
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	669046	669516	-	WP_193327277.1	WP_193327277.1		GNAT family N-acetyltransferase			HLG82_RS03165	471	156	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	669574	670323	+							HLG82_RS03170	750		old_locus_tag=HLG82_03180
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	669574	670323	+	WP_193327278.1	WP_193327278.1		nitroreductase family protein			HLG82_RS03170	750	249	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	670462	670701	+							HLG82_RS03175	240		old_locus_tag=HLG82_03185
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	670462	670701	+	WP_193327279.1	WP_193327279.1		hypothetical protein			HLG82_RS03175	240	79	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	670695	671120	+							HLG82_RS03180	426		old_locus_tag=HLG82_03190
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	670695	671120	+	WP_193327280.1	WP_193327280.1		hypothetical protein			HLG82_RS03180	426	141	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	671191	671610	+							HLG82_RS03185	420		old_locus_tag=HLG82_03195
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	671191	671610	+	WP_193327281.1	WP_193327281.1		5'-nucleotidase C-terminal domain-containing protein			HLG82_RS03185	420	139	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	671639	671977	+							HLG82_RS03190	339		old_locus_tag=HLG82_03200
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	671639	671977	+	WP_193327282.1	WP_193327282.1		5'-nucleotidase C-terminal domain-containing protein			HLG82_RS03190	339	112	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	671980	672372	-							HLG82_RS10480	393		
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	671980	672372	-	WP_255313931.1	WP_255313931.1		hypothetical protein			HLG82_RS10480	393	130	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	672371	673195	+					nadE		HLG82_RS03200	825		old_locus_tag=HLG82_03210
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	672371	673195	+	WP_193327284.1	WP_193327284.1		ammonia-dependent NAD(+) synthetase	nadE		HLG82_RS03200	825	274	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	673204	673845	-							HLG82_RS03205	642		old_locus_tag=HLG82_03215
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	673204	673845	-	WP_193327285.1	WP_193327285.1		SatD family protein			HLG82_RS03205	642	213	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	673883	674278	+							HLG82_RS03210	396		old_locus_tag=HLG82_03220
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	673883	674278	+	WP_216858962.1	WP_216858962.1		hypothetical protein			HLG82_RS03210	396	131	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	674414	675952	+							HLG82_RS03215	1539		old_locus_tag=HLG82_03225
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	674414	675952	+	WP_193327701.1	WP_193327701.1		transporter			HLG82_RS03215	1539	512	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	676150	676431	+							HLG82_RS03220	282		old_locus_tag=HLG82_03230
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	676150	676431	+	WP_193327286.1	WP_193327286.1		HU family DNA-binding protein			HLG82_RS03220	282	93	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	677056	678066	+							HLG82_RS03225	1011		old_locus_tag=HLG82_03235
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	677056	678066	+	WP_193326020.1	WP_193326020.1		IS30 family transposase			HLG82_RS03225	1011	336	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	678301	678666	+							HLG82_RS03230	366		old_locus_tag=HLG82_03240
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	678301	678666	+	WP_193327287.1	WP_193327287.1		DUF3039 domain-containing protein			HLG82_RS03230	366	121	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	678663	680441	+							HLG82_RS03235	1779		old_locus_tag=HLG82_03245
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	678663	680441	+	WP_193327288.1	WP_193327288.1		DEAD/DEAH box helicase			HLG82_RS03235	1779	592	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	680491	681846	-							HLG82_RS03240	1356		old_locus_tag=HLG82_03250
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	680491	681846	-	WP_193327289.1	WP_193327289.1		nicotinate phosphoribosyltransferase			HLG82_RS03240	1356	451	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	681953	682237	+					clpS		HLG82_RS03245	285		old_locus_tag=HLG82_03255
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	681953	682237	+	WP_193327290.1	WP_193327290.1		ATP-dependent Clp protease adapter ClpS	clpS		HLG82_RS03245	285	94	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	682234	682908	+							HLG82_RS03250	675		old_locus_tag=HLG82_03260
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	682234	682908	+	WP_193327291.1	WP_193327291.1		DUF2017 family protein			HLG82_RS03250	675	224	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	682919	683737	+					murI		HLG82_RS03255	819		old_locus_tag=HLG82_03265
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	682919	683737	+	WP_193327292.1	WP_193327292.1		glutamate racemase	murI		HLG82_RS03255	819	272	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	683734	684531	+							HLG82_RS03260	798		old_locus_tag=HLG82_03270
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	683734	684531	+	WP_193327293.1	WP_193327293.1		MBL fold metallo-hydrolase			HLG82_RS03260	798	265	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	684620	685378	+					rph		HLG82_RS03265	759		old_locus_tag=HLG82_03275
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	684620	685378	+	WP_193327702.1	WP_193327702.1		ribonuclease PH	rph		HLG82_RS03265	759	252	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	685375	685971	+					rdgB		HLG82_RS03270	597		old_locus_tag=HLG82_03280
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	685375	685971	+	WP_193327294.1	WP_193327294.1		RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	rdgB		HLG82_RS03270	597	198	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	686242	686772	-							HLG82_RS03275	531		old_locus_tag=HLG82_03285
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	686242	686772	-	WP_193327295.1	WP_193327295.1		DUF4916 domain-containing protein			HLG82_RS03275	531	176	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	686892	687212	+							HLG82_RS03280	321		old_locus_tag=HLG82_03290
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	686892	687212	+	WP_193327296.1	WP_193327296.1		hypothetical protein			HLG82_RS03280	321	106	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	687235	687723	+							HLG82_RS03285	489		old_locus_tag=HLG82_03295
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	687235	687723	+	WP_193327297.1	WP_193327297.1		peroxiredoxin			HLG82_RS03285	489	162	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	687868	687949	+							HLG82_RS03290	82		old_locus_tag=HLG82_03300
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	687868	687949	+				tRNA-Leu			HLG82_RS03290	82		anticodon=TAG
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	688313	690112	-							HLG82_RS03295	1800		old_locus_tag=HLG82_03305
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	688313	690112	-	WP_255313932.1	WP_255313932.1		AMP-dependent synthetase/ligase			HLG82_RS03295	1800	599	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	690267	691034	+							HLG82_RS03300	768		old_locus_tag=HLG82_03310
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	690267	691034	+	WP_193327298.1	WP_193327298.1		fumarylacetoacetate hydrolase family protein			HLG82_RS03300	768	255	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	691119	692276	-							HLG82_RS03305	1158		old_locus_tag=HLG82_03315
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	691119	692276	-	WP_193327299.1	WP_193327299.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			HLG82_RS03305	1158	385	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	692311	693810	+					gltX		HLG82_RS03310	1500		old_locus_tag=HLG82_03320
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	692311	693810	+	WP_193327300.1	WP_193327300.1		glutamate--tRNA ligase	gltX		HLG82_RS03310	1500	499	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	693924	695069	-							HLG82_RS03315	1146		old_locus_tag=HLG82_03325
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	693924	695069	-	WP_193327301.1	WP_193327301.1		hypothetical protein			HLG82_RS03315	1146	381	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	695072	695686	-							HLG82_RS03320	615		old_locus_tag=HLG82_03330
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	695072	695686	-	WP_193327302.1	WP_193327302.1		DUF624 domain-containing protein			HLG82_RS03320	615	204	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	695683	696711	-							HLG82_RS03325	1029		old_locus_tag=HLG82_03335
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	695683	696711	-	WP_193327303.1	WP_193327303.1		LacI family transcriptional regulator			HLG82_RS03325	1029	342	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	696764	697684	-							HLG82_RS03330	921		old_locus_tag=HLG82_03340
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	696764	697684	-	WP_193327304.1	WP_193327304.1		carbohydrate ABC transporter permease			HLG82_RS03330	921	306	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	697681	698526	-							HLG82_RS03335	846		old_locus_tag=HLG82_03345
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	697681	698526	-	WP_193327305.1	WP_193327305.1		sugar ABC transporter permease			HLG82_RS03335	846	281	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	698583	699917	-							HLG82_RS03340	1335		old_locus_tag=HLG82_03350
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	698583	699917	-	WP_193327306.1	WP_193327306.1		ABC transporter substrate-binding protein			HLG82_RS03340	1335	444	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	700230	700301	+							HLG82_RS03345	72		old_locus_tag=HLG82_03355
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	700230	700301	+				tRNA-Gln			HLG82_RS03345	72		anticodon=CTG
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	700355	700427	+							HLG82_RS03350	73		old_locus_tag=HLG82_03360
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	700355	700427	+				tRNA-Glu			HLG82_RS03350	73		anticodon=CTC
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	700581	700653	+							HLG82_RS03355	73		old_locus_tag=HLG82_03365
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	700581	700653	+				tRNA-Glu			HLG82_RS03355	73		anticodon=CTC
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	700789	701799	-							HLG82_RS03360	1011		old_locus_tag=HLG82_03370
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	700789	701799	-	WP_193326020.1	WP_193326020.1		IS30 family transposase			HLG82_RS03360	1011	336	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	702352	704382	-							HLG82_RS03365	2031		old_locus_tag=HLG82_03375
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	702352	704382	-	WP_193327307.1	WP_193327307.1		M3 family metallopeptidase			HLG82_RS03365	2031	676	
