# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	605564	606295	-	WP_013169763.1	WP_013169763.1		DUF1643 domain-containing protein			ARCH_RS02665	732	243	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	606330	607079	+							ARCH_RS02670	750		old_locus_tag=Arch_0523
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	606330	607079	+	WP_013169764.1	WP_013169764.1		phage portal protein			ARCH_RS02670	750	249	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	607296	608066	+							ARCH_RS02675	771		old_locus_tag=Arch_0524
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	607296	608066	+	WP_197712417.1	WP_197712417.1		hypothetical protein			ARCH_RS02675	771	256	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	608306	608965	-							ARCH_RS02680	660		old_locus_tag=Arch_0526
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	608306	608965	-	WP_013169767.1	WP_013169767.1		response regulator transcription factor			ARCH_RS02680	660	219	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	608973	609860	-							ARCH_RS09290	888		old_locus_tag=Arch_0527
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	608973	609860	-	WP_138975051.1	WP_138975051.1		histidine kinase			ARCH_RS09290	888	295	
gene	tRNA	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	610847	610920	-							ARCH_RS02690	74		old_locus_tag=Arch_R0018
tRNA		GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	610847	610920	-				tRNA-Gly			ARCH_RS02690	74		anticodon=CCC
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	611003	611680	-							ARCH_RS02695	678		old_locus_tag=Arch_0529
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	611003	611680	-	WP_013169770.1	WP_013169770.1		response regulator transcription factor			ARCH_RS02695	678	225	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	611685	612413	-							ARCH_RS02700	729		old_locus_tag=Arch_0530
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	611685	612413	-	WP_013169771.1	WP_013169771.1		histidine kinase			ARCH_RS02700	729	242	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	612741	613424	+							ARCH_RS02710	684		old_locus_tag=Arch_0531
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	612741	613424	+	WP_041640323.1	WP_041640323.1		ABC transporter ATP-binding protein			ARCH_RS02710	684	227	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	613421	614815	+							ARCH_RS02715	1395		old_locus_tag=Arch_0532
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	613421	614815	+	WP_013169773.1	WP_013169773.1		FtsX-like permease family protein			ARCH_RS02715	1395	464	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	614830	615177	-							ARCH_RS09295	348		old_locus_tag=Arch_0533
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	614830	615177	-	WP_013169774.1	WP_013169774.1		hypothetical protein			ARCH_RS09295	348	115	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	615862	616386	+							ARCH_RS10185	525		old_locus_tag=Arch_0534
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	615862	616386	+	WP_049765806.1	WP_049765806.1		YdcF family protein			ARCH_RS10185	525	174	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	616383	617438	-							ARCH_RS02730	1056		old_locus_tag=Arch_0535
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	616383	617438	-	WP_013169775.1	WP_013169775.1		GTP-binding protein			ARCH_RS02730	1056	351	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	617534	617839	+					rpsN		ARCH_RS02735	306		old_locus_tag=Arch_0536
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	617534	617839	+	WP_013169776.1	WP_013169776.1		30S ribosomal protein S14	rpsN		ARCH_RS02735	306	101	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	617855	617977	+					ykgO		ARCH_RS09620	123		old_locus_tag=Arch_0537
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	617855	617977	+	WP_013169777.1	WP_013169777.1		type B 50S ribosomal protein L36	ykgO		ARCH_RS09620	123	40	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	617977	618210	+					rpmB		ARCH_RS02740	234		old_locus_tag=Arch_0538
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	617977	618210	+	WP_013169778.1	WP_013169778.1		50S ribosomal protein L28	rpmB		ARCH_RS02740	234	77	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	618218	618385	+					rpmG		ARCH_RS02745	168		old_locus_tag=Arch_0539
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	618218	618385	+	WP_013169779.1	WP_013169779.1		50S ribosomal protein L33	rpmG		ARCH_RS02745	168	55	
gene	tRNA	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	618809	618879	-							ARCH_RS02750	71		old_locus_tag=Arch_R0019
tRNA		GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	618809	618879	-				tRNA-Gly			ARCH_RS02750	71		anticodon=TCC
gene	tRNA	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	619021	619097	+							ARCH_RS02755	77		old_locus_tag=Arch_R0020
tRNA		GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	619021	619097	+				tRNA-Pro			ARCH_RS02755	77		anticodon=TGG
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	619843	621381	+					tig		ARCH_RS02760	1539		old_locus_tag=Arch_0540
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	619843	621381	+	WP_013169780.1	WP_013169780.1		trigger factor	tig		ARCH_RS02760	1539	512	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	621517	622233	+							ARCH_RS02765	717		old_locus_tag=Arch_0541
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	621517	622233	+	WP_013169781.1	WP_013169781.1		ATP-dependent Clp protease proteolytic subunit			ARCH_RS02765	717	238	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	622281	622928	+							ARCH_RS02770	648		old_locus_tag=Arch_0542
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	622281	622928	+	WP_181461410.1	WP_181461410.1		ATP-dependent Clp protease proteolytic subunit			ARCH_RS02770	648	215	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	623093	624361	+					clpX		ARCH_RS02775	1269		old_locus_tag=Arch_0543
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	623093	624361	+	WP_013169783.1	WP_013169783.1		ATP-dependent Clp protease ATP-binding subunit ClpX	clpX		ARCH_RS02775	1269	422	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	624398	625414	+							ARCH_RS02780	1017		old_locus_tag=Arch_0544
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	624398	625414	+	WP_138975052.1	WP_138975052.1		LacI family transcriptional regulator			ARCH_RS02780	1017	338	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	625620	627020	+					uhpT		ARCH_RS02785	1401		old_locus_tag=Arch_0545
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	625620	627020	+	WP_013169785.1	WP_013169785.1		hexose-6-phosphate:phosphate antiporter	uhpT		ARCH_RS02785	1401	466	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	627048	627827	+							ARCH_RS02790	780		old_locus_tag=Arch_0546
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	627048	627827	+	WP_013169786.1	WP_013169786.1		inositol monophosphatase family protein			ARCH_RS02790	780	259	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	627904	629730	-							ARCH_RS02795	1827		old_locus_tag=Arch_0547
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	627904	629730	-	WP_013169787.1	WP_013169787.1		long-chain fatty acid--CoA ligase			ARCH_RS02795	1827	608	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	629831	630232	-							ARCH_RS02800	402		old_locus_tag=Arch_0548
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	629831	630232	-	WP_013169788.1	WP_013169788.1		hypothetical protein			ARCH_RS02800	402	133	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	630316	632988	-					valS		ARCH_RS02805	2673		old_locus_tag=Arch_0549
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	630316	632988	-	WP_013169789.1	WP_013169789.1		valine--tRNA ligase	valS		ARCH_RS02805	2673	890	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	633087	633344	-							ARCH_RS10300	258		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	633087	633344	-	WP_231958110.1	WP_231958110.1		hypothetical protein			ARCH_RS10300	258	85	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	633305	633688	-							ARCH_RS10305	384		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	633305	633688	-	WP_049765808.1	WP_049765808.1		NAD(P)-binding domain-containing protein			ARCH_RS10305	384	127	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	633887	635560	-							ARCH_RS02815	1674		old_locus_tag=Arch_0551
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	633887	635560	-	WP_013169790.1	WP_013169790.1		ABC transporter ATP-binding protein/permease			ARCH_RS02815	1674	557	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	635557	637260	-							ARCH_RS02820	1704		old_locus_tag=Arch_0552
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	635557	637260	-	WP_013169791.1	WP_013169791.1		ATP-binding cassette domain-containing protein			ARCH_RS02820	1704	567	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	637839	641018	+					ileS		ARCH_RS02825	3180		old_locus_tag=Arch_0553
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	637839	641018	+	WP_013169792.1	WP_013169792.1		isoleucine--tRNA ligase	ileS		ARCH_RS02825	3180	1059	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	641019	642536	+							ARCH_RS02830	1518		old_locus_tag=Arch_0554
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	641019	642536	+	WP_013169793.1	WP_013169793.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			ARCH_RS02830	1518	505	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	642536	642952	+					ndk		ARCH_RS02835	417		old_locus_tag=Arch_0555
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	642536	642952	+	WP_013169794.1	WP_013169794.1		nucleoside-diphosphate kinase	ndk		ARCH_RS02835	417	138	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	642964	643560	+					dhaL		ARCH_RS02840	597		old_locus_tag=Arch_0556
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	642964	643560	+	WP_041640715.1	WP_041640715.1		dihydroxyacetone kinase subunit DhaL	dhaL		ARCH_RS02840	597	198	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	643566	647120	+					smc		ARCH_RS02845	3555		old_locus_tag=Arch_0557
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	643566	647120	+	WP_013169796.1	WP_013169796.1		chromosome segregation protein SMC	smc		ARCH_RS02845	3555	1184	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	647184	647522	+							ARCH_RS02850	339		old_locus_tag=Arch_0558
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	647184	647522	+	WP_013169797.1	WP_013169797.1		hypothetical protein			ARCH_RS02850	339	112	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	647569	648756	+					ftsY		ARCH_RS02855	1188		old_locus_tag=Arch_0559
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	647569	648756	+	WP_013169798.1	WP_013169798.1		signal recognition particle-docking protein FtsY	ftsY		ARCH_RS02855	1188	395	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	648808	650349	+					ffh		ARCH_RS02860	1542		old_locus_tag=Arch_0560
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	648808	650349	+	WP_013169799.1	WP_013169799.1		signal recognition particle protein	ffh		ARCH_RS02860	1542	513	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	650407	651438	+							ARCH_RS02865	1032		old_locus_tag=Arch_0561
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	650407	651438	+	WP_049765809.1	WP_049765809.1		amidohydrolase family protein			ARCH_RS02865	1032	343	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	651539	651928	-							ARCH_RS02870	390		old_locus_tag=Arch_0562
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	651539	651928	-	WP_013169801.1	WP_013169801.1		hypothetical protein			ARCH_RS02870	390	129	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	651928	652488	-							ARCH_RS09310	561		old_locus_tag=Arch_0563
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	651928	652488	-	WP_013169802.1	WP_013169802.1		phospholipase A(2)			ARCH_RS09310	561	186	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	654702	655646	-							ARCH_RS02885	945		old_locus_tag=Arch_0567
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	654702	655646	-	WP_013169804.1	WP_013169804.1		cation diffusion facilitator family transporter			ARCH_RS02885	945	314	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	655929	656372	+					rpsP		ARCH_RS02890	444		old_locus_tag=Arch_0568
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	655929	656372	+	WP_261974472.1	WP_261974472.1		30S ribosomal protein S16	rpsP		ARCH_RS02890	444	147	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	656372	656608	+							ARCH_RS02895	237		old_locus_tag=Arch_0569
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	656372	656608	+	WP_013169806.1	WP_013169806.1		RNA-binding protein			ARCH_RS02895	237	78	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	656675	657208	+					rimM		ARCH_RS02900	534		old_locus_tag=Arch_0570
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	656675	657208	+	WP_013169807.1	WP_013169807.1		ribosome maturation factor RimM	rimM		ARCH_RS02900	534	177	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	657210	658520	+					trmD		ARCH_RS02905	1311		old_locus_tag=Arch_0571
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	657210	658520	+	WP_013169808.1	WP_013169808.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		ARCH_RS02905	1311	436	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	658652	659005	+					rplS		ARCH_RS02910	354		old_locus_tag=Arch_0572
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	658652	659005	+	WP_013169809.1	WP_013169809.1		50S ribosomal protein L19	rplS		ARCH_RS02910	354	117	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	659194	660024	+					lepB		ARCH_RS02915	831		old_locus_tag=Arch_0573
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	659194	660024	+	WP_013169810.1	WP_013169810.1		signal peptidase I	lepB		ARCH_RS02915	831	276	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	660031	660705	+							ARCH_RS02920	675		old_locus_tag=Arch_0574
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	660031	660705	+	WP_013169811.1	WP_013169811.1		ribonuclease HII			ARCH_RS02920	675	224	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	660718	661029	+							ARCH_RS02925	312		old_locus_tag=Arch_0575
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	660718	661029	+	WP_013169812.1	WP_013169812.1		DUF2469 domain-containing protein			ARCH_RS02925	312	103	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	661144	661515	+							ARCH_RS02930	372		old_locus_tag=Arch_0576
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	661144	661515	+	WP_013169813.1	WP_013169813.1		YraN family protein			ARCH_RS02930	372	123	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	661512	663026	+							ARCH_RS02935	1515		old_locus_tag=Arch_0577
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	661512	663026	+	WP_013169814.1	WP_013169814.1		YifB family Mg chelatase-like AAA ATPase			ARCH_RS02935	1515	504	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	663026	664180	+					dprA		ARCH_RS02940	1155		old_locus_tag=Arch_0578
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	663026	664180	+	WP_013169815.1	WP_013169815.1		DNA-processing protein DprA	dprA		ARCH_RS02940	1155	384	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	664177	665118	+							ARCH_RS02945	942		old_locus_tag=Arch_0579
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	664177	665118	+	WP_013169816.1	WP_013169816.1		tyrosine recombinase XerC			ARCH_RS02945	942	313	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	665375	667297	+							ARCH_RS02950	1923		old_locus_tag=Arch_0580
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	665375	667297	+	WP_013169817.1	WP_013169817.1		S8 family serine peptidase			ARCH_RS02950	1923	640	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	667320	667859	+							ARCH_RS02955	540		old_locus_tag=Arch_0581
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	667320	667859	+	WP_013169818.1	WP_013169818.1		hypothetical protein			ARCH_RS02955	540	179	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	667964	668533	-							ARCH_RS02960	570		old_locus_tag=Arch_0582
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	667964	668533	-	WP_049765812.1	WP_049765812.1		M23 family metallopeptidase			ARCH_RS02960	570	189	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	668865	669680	+					rpsB		ARCH_RS02965	816		old_locus_tag=Arch_0583
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	668865	669680	+	WP_013169820.1	WP_013169820.1		30S ribosomal protein S2	rpsB		ARCH_RS02965	816	271	
