# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	564109	566244	+	WP_252673704.1	WP_252673704.1		peptidase domain-containing ABC transporter			NG665_RS02360	2136	711	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	566400	568103	-							NG665_RS02365	1704		old_locus_tag=NG665_02365
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	566400	568103	-	WP_252673705.1	WP_252673705.1		DUF2326 domain-containing protein			NG665_RS02365	1704	567	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	568093	568314	-							NG665_RS02370	222		old_locus_tag=NG665_02370
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	568093	568314	-	WP_252673706.1	WP_252673706.1		hypothetical protein			NG665_RS02370	222	73	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	568301	569413	-							NG665_RS02375	1113		old_locus_tag=NG665_02375
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	568301	569413	-	WP_252673707.1	WP_252673707.1		hypothetical protein			NG665_RS02375	1113	370	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	569663	569806	+							NG665_RS02380	144		old_locus_tag=NG665_02380
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	569663	569806	+	WP_252673708.1	WP_252673708.1		hypothetical protein			NG665_RS02380	144	47	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	570160	570849	+							NG665_RS02385	690		old_locus_tag=NG665_02385
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	570160	570849	+	WP_252673709.1	WP_252673709.1		sigma-70 family RNA polymerase sigma factor			NG665_RS02385	690	229	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	570855	571091	+							NG665_RS02390	237		old_locus_tag=NG665_02390
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	570855	571091	+	WP_252673710.1	WP_252673710.1		hypothetical protein			NG665_RS02390	237	78	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	571088	571501	+							NG665_RS02395	414		old_locus_tag=NG665_02395
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	571088	571501	+	WP_252673711.1	WP_252673711.1		hypothetical protein			NG665_RS02395	414	137	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	571488	572624	+							NG665_RS02400	1137		old_locus_tag=NG665_02400
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	571488	572624	+	WP_252673712.1	WP_252673712.1		DUF2800 domain-containing protein			NG665_RS02400	1137	378	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	572647	573201	+							NG665_RS02405	555		old_locus_tag=NG665_02405
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	572647	573201	+	WP_252673713.1	WP_252673713.1		DUF2815 family protein			NG665_RS02405	555	184	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	573219	573404	+							NG665_RS02410	186		old_locus_tag=NG665_02410
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	573219	573404	+	WP_252673714.1	WP_252673714.1		hypothetical protein			NG665_RS02410	186	61	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	573481	575448	+							NG665_RS02415	1968		old_locus_tag=NG665_02415
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	573481	575448	+	WP_252673715.1	WP_252673715.1		DNA polymerase			NG665_RS02415	1968	655	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	575452	575643	-							NG665_RS02420	192		old_locus_tag=NG665_02420
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	575452	575643	-	WP_252673716.1	WP_252673716.1		hypothetical protein			NG665_RS02420	192	63	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	575791	576558	+							NG665_RS02425	768		old_locus_tag=NG665_02425
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	575791	576558	+	WP_252673717.1	WP_252673717.1		phage antirepressor KilAC domain-containing protein			NG665_RS02425	768	255	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	576555	576992	+							NG665_RS02430	438		old_locus_tag=NG665_02430
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	576555	576992	+	WP_252673718.1	WP_252673718.1		DUF4406 domain-containing protein			NG665_RS02430	438	145	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	576989	579250	+							NG665_RS02435	2262		old_locus_tag=NG665_02435
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	576989	579250	+	WP_252673719.1	WP_252673719.1		phage/plasmid primase, P4 family			NG665_RS02435	2262	753	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	579388	579666	+							NG665_RS02440	279		old_locus_tag=NG665_02440
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	579388	579666	+	WP_252673720.1	WP_252673720.1		VRR-NUC domain-containing protein			NG665_RS02440	279	92	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	579647	581023	+							NG665_RS02445	1377		old_locus_tag=NG665_02445
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	579647	581023	+	WP_252673721.1	WP_252673721.1		DEAD/DEAH box helicase			NG665_RS02445	1377	458	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	581014	581472	+							NG665_RS02450	459		old_locus_tag=NG665_02450
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	581014	581472	+	WP_252673722.1	WP_252673722.1		hypothetical protein			NG665_RS02450	459	152	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	581612	581989	+							NG665_RS02455	378		old_locus_tag=NG665_02455
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	581612	581989	+	WP_252673723.1	WP_252673723.1		HNH endonuclease			NG665_RS02455	378	125	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	581986	582237	-							NG665_RS02460	252		old_locus_tag=NG665_02460
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	581986	582237	-	WP_252673724.1	WP_252673724.1		50S ribosomal protein L7/L12			NG665_RS02460	252	83	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	582406	582987	-							NG665_RS02465	582		old_locus_tag=NG665_02465
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	582406	582987	-	WP_252673725.1	WP_252673725.1		ClbS/DfsB family four-helix bundle protein			NG665_RS02465	582	193	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	583023	583595	+							NG665_RS02470	573		old_locus_tag=NG665_02470
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	583023	583595	+	WP_252673726.1	WP_252673726.1		P27 family phage terminase small subunit			NG665_RS02470	573	190	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	583677	584861	+					metK		NG665_RS02475	1185		old_locus_tag=NG665_02475
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	583677	584861	+	WP_252673727.1	WP_252673727.1		methionine adenosyltransferase	metK		NG665_RS02475	1185	394	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	584836	586083	+							NG665_RS02480	1248		old_locus_tag=NG665_02480
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	584836	586083	+	WP_252673728.1	WP_252673728.1		DNA methyltransferase			NG665_RS02480	1248	415	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	586190	586477	+							NG665_RS02485	288		old_locus_tag=NG665_02485
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	586190	586477	+	WP_252673729.1	WP_252673729.1		hypothetical protein			NG665_RS02485	288	95	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	586704	587042	+							NG665_RS02490	339		old_locus_tag=NG665_02490
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	586704	587042	+	WP_252673730.1	WP_252673730.1		hypothetical protein			NG665_RS02490	339	112	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	587042	587236	+							NG665_RS02495	195		old_locus_tag=NG665_02495
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	587042	587236	+	WP_252673731.1	WP_252673731.1		hypothetical protein			NG665_RS02495	195	64	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	587340	588944	+							NG665_RS02500	1605		old_locus_tag=NG665_02500
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	587340	588944	+	WP_252673732.1	WP_252673732.1		terminase large subunit			NG665_RS02500	1605	534	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	588947	589261	-							NG665_RS02505	315		old_locus_tag=NG665_02505
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	588947	589261	-	WP_252674068.1	WP_252674068.1		TfoX/Sxy family protein			NG665_RS02505	315	104	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	589317	590621	+							NG665_RS02510	1305		old_locus_tag=NG665_02510
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	589317	590621	+	WP_252673733.1	WP_252673733.1		phage portal protein			NG665_RS02510	1305	434	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	590618	591493	+							NG665_RS02515	876		old_locus_tag=NG665_02515
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	590618	591493	+	WP_252673734.1	WP_252673734.1		Clp protease ClpP			NG665_RS02515	876	291	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	591508	592737	+							NG665_RS02520	1230		old_locus_tag=NG665_02520
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	591508	592737	+	WP_252673735.1	WP_252673735.1		phage major capsid protein			NG665_RS02520	1230	409	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	592761	593078	+							NG665_RS02525	318		old_locus_tag=NG665_02525
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	592761	593078	+	WP_252673736.1	WP_252673736.1		head-tail connector protein			NG665_RS02525	318	105	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	593081	593410	+							NG665_RS02530	330		old_locus_tag=NG665_02530
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	593081	593410	+	WP_252673737.1	WP_252673737.1		head-tail adaptor protein			NG665_RS02530	330	109	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	593413	593850	+							NG665_RS02535	438		old_locus_tag=NG665_02535
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	593413	593850	+	WP_252673738.1	WP_252673738.1		HK97 gp10 family phage protein			NG665_RS02535	438	145	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	593847	594191	+							NG665_RS02540	345		old_locus_tag=NG665_02540
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	593847	594191	+	WP_252673739.1	WP_252673739.1		hypothetical protein			NG665_RS02540	345	114	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	594203	594796	+							NG665_RS02545	594		old_locus_tag=NG665_02545
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	594203	594796	+	WP_252673740.1	WP_252673740.1		phage tail protein			NG665_RS02545	594	197	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	594809	595225	+							NG665_RS02550	417		old_locus_tag=NG665_02550
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	594809	595225	+	WP_252673741.1	WP_252673741.1		hypothetical protein			NG665_RS02550	417	138	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	595416	595802	-							NG665_RS02555	387		old_locus_tag=NG665_02555
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	595416	595802	-	WP_252673742.1	WP_252673742.1		hypothetical protein			NG665_RS02555	387	128	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	595860	598538	+							NG665_RS02560	2679		old_locus_tag=NG665_02560
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	595860	598538	+	WP_252673743.1	WP_252673743.1		tape measure protein			NG665_RS02560	2679	892	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	598541	599233	+							NG665_RS02565	693		old_locus_tag=NG665_02565
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	598541	599233	+	WP_252673744.1	WP_252673744.1		hypothetical protein			NG665_RS02565	693	230	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	599311	603180	+							NG665_RS02570	3870		old_locus_tag=NG665_02570
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	599311	603180	+	WP_252673745.1	WP_252673745.1		phage tail protein			NG665_RS02570	3870	1289	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	603198	603620	+							NG665_RS02575	423		old_locus_tag=NG665_02575
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	603198	603620	+	WP_252673746.1	WP_252673746.1		DUF1617 family protein			NG665_RS02575	423	140	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	603617	603838	+							NG665_RS02580	222		old_locus_tag=NG665_02580
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	603617	603838	+	WP_252673747.1	WP_252673747.1		acetyl-CoA carboxylase			NG665_RS02580	222	73	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	603919	604380	+							NG665_RS02585	462		old_locus_tag=NG665_02585
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	603919	604380	+	WP_252673748.1	WP_252673748.1		phage holin family protein			NG665_RS02585	462	153	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	604377	605210	+							NG665_RS02590	834		old_locus_tag=NG665_02590
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	604377	605210	+	WP_252673749.1	WP_252673749.1		N-acetylmuramoyl-L-alanine amidase			NG665_RS02590	834	277	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	605288	605884	-							NG665_RS02595	597		old_locus_tag=NG665_02595
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	605288	605884	-	WP_252673750.1	WP_252673750.1		hypothetical protein			NG665_RS02595	597	198	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	605891	606076	+							NG665_RS02600	186		old_locus_tag=NG665_02600
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	605891	606076	+	WP_252673751.1	WP_252673751.1		hypothetical protein			NG665_RS02600	186	61	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	606729	606938	+							NG665_RS02605	210		old_locus_tag=NG665_02605
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	606729	606938	+	WP_252673752.1	WP_252673752.1		BlaI family transcriptional regulator			NG665_RS02605	210	69	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	606985	608235	+							NG665_RS02610	1251		old_locus_tag=NG665_02610
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	606985	608235	+	WP_252673753.1	WP_252673753.1		recombinase family protein			NG665_RS02610	1251	416	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	608232	609803	+							NG665_RS02615	1572		old_locus_tag=NG665_02615
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	608232	609803	+	WP_252673754.1	WP_252673754.1		recombinase family protein			NG665_RS02615	1572	523	
gene	tRNA	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	610021	610094	-							NG665_RS02620	74		old_locus_tag=NG665_02620
tRNA		GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	610021	610094	-				tRNA-Gly			NG665_RS02620	74		anticodon=CCC
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	610293	610943	-							NG665_RS02625	651		old_locus_tag=NG665_02625
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	610293	610943	-	WP_252674069.1	WP_252674069.1		response regulator transcription factor			NG665_RS02625	651	216	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	610979	611722	-							NG665_RS02630	744		old_locus_tag=NG665_02630
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	610979	611722	-	WP_252673755.1	WP_252673755.1		histidine kinase			NG665_RS02630	744	247	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	611847	612530	+							NG665_RS02635	684		old_locus_tag=NG665_02635
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	611847	612530	+	WP_252673756.1	WP_252673756.1		ABC transporter ATP-binding protein			NG665_RS02635	684	227	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	612527	613921	+							NG665_RS02640	1395		old_locus_tag=NG665_02640
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	612527	613921	+	WP_252673757.1	WP_252673757.1		hypothetical protein			NG665_RS02640	1395	464	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	614102	615961	+							NG665_RS02645	1860		old_locus_tag=NG665_02645
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	614102	615961	+	WP_252673758.1	WP_252673758.1		phosphoenolpyruvate carboxykinase (GTP)			NG665_RS02645	1860	619	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	616093	616914	+							NG665_RS02650	822		old_locus_tag=NG665_02650
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	616093	616914	+	WP_252673759.1	WP_252673759.1		YdcF family protein			NG665_RS02650	822	273	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	616901	617959	-							NG665_RS02655	1059		old_locus_tag=NG665_02655
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	616901	617959	-	WP_252673760.1	WP_252673760.1		GTP-binding protein			NG665_RS02655	1059	352	
gene	protein_coding	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	618058	618363	+					rpsN		NG665_RS02660	306		old_locus_tag=NG665_02660
CDS	with_protein	GCF_023973165.1	Primary Assembly	chromosome		NZ_CP099547.1	618058	618363	+	WP_252673761.1	WP_252673761.1		30S ribosomal protein S14	rpsN		NG665_RS02660	306	101	
